"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",9,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
"2",9,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
"3",12,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0
"4",10,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0
"5",11,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
"6",6,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7",8,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
"8",9,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
"9",9,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0
"10",11,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
"11",10,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
"12",6,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
"13",10,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"14",9,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0
"15",10,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0
"16",9,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"17",8,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
"18",11,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"19",12,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"20",11,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0
"21",10,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0
"22",13,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0
"23",9,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
"24",10,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
"25",9,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0
"26",7,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"27",8,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"28",12,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0
"29",8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"30",7,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
"31",4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"32",10,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
"33",9,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"34",9,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
"35",6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"36",7,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"37",6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"38",10,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
"39",8,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
"40",6,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"41",8,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"42",9,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
"43",5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"44",6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
"45",13,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0
"46",9,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
"47",9,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"48",9,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"49",9,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0
"50",10,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"51",8,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"52",8,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"53",9,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
"54",8,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
"55",11,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"56",8,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0
"57",7,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"58",9,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0
"59",8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
"60",8,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
"61",11,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
"62",9,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"63",9,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"64",9,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"65",9,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"66",10,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
