"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0
"2",10,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"3",14,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"4",8,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
"5",9,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0
"6",9,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
"7",10,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
"8",11,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
"9",12,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0
"10",12,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0
"11",14,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0
"12",7,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
"13",11,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0
"14",10,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
"15",10,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0
"16",9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
"17",12,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
"18",9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0
"19",7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
"20",7,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
"21",10,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0
"22",10,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0
"23",8,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
"24",12,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
"25",12,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
"26",11,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0
"27",10,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0
"28",7,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"29",10,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"30",8,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
"31",15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
"32",7,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
"33",8,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
"34",7,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"35",9,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
"36",5,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"37",11,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0
"38",9,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"39",8,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"40",7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
"41",11,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
"42",10,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
"43",9,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
"44",12,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
"45",10,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0
"46",10,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
