"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",4,0,0,1,0,0,0,1,1,1,0
"3",2,1,1,0,0,0,0,0,0,0,0
"4",4,0,1,0,0,1,0,1,0,1,0
"5",6,1,1,0,0,0,1,1,1,1,0
"6",3,0,0,0,0,1,0,1,1,0,0
"7",4,0,0,1,1,0,0,1,0,1,0
"8",7,1,0,1,0,1,1,1,1,1,0
"9",5,0,0,0,1,1,1,1,0,1,0
"10",2,1,0,0,0,0,0,0,0,1,0
"11",3,1,0,1,1,0,0,0,0,0,0
"12",4,0,1,0,0,0,1,1,0,1,0
"13",4,1,1,0,0,0,1,0,1,0,0
"14",7,0,1,0,1,1,1,1,1,1,0
"15",4,0,0,1,0,0,1,1,0,1,0
"16",3,0,1,0,0,1,0,0,1,0,0
"17",7,0,1,1,1,1,1,1,0,1,0
"18",4,0,0,1,1,1,1,0,0,0,0
"19",3,0,0,1,0,0,0,1,1,0,0
"20",5,1,1,0,0,0,1,0,1,1,0
"21",4,1,1,0,1,0,0,0,1,0,0
"22",5,0,0,1,1,0,1,1,1,0,0
"23",3,1,1,0,0,0,1,0,0,0,0
"24",7,0,1,1,1,1,1,0,1,1,0
"25",2,0,0,0,0,0,1,0,0,1,0
"26",4,1,0,0,0,1,0,1,1,0,0
"27",5,1,1,0,0,0,1,1,1,0,0
"28",6,1,1,0,0,1,1,0,1,1,0
"29",2,0,0,0,0,0,0,1,0,1,0
"30",3,1,0,1,0,1,0,0,0,0,0
"31",5,0,1,0,1,1,1,0,0,1,0
"32",6,1,0,1,1,1,1,1,0,0,0
"33",6,1,0,0,1,1,1,1,1,0,0
"34",7,0,1,1,1,0,1,1,1,1,0
"35",7,1,1,0,0,1,1,1,1,1,0
"36",4,1,0,0,0,1,1,1,0,0,0
"37",2,0,1,1,0,0,0,0,0,0,0
"38",5,0,1,1,0,0,1,1,0,1,0
"39",6,1,1,1,0,1,0,1,0,1,0
"40",4,1,1,0,0,1,0,0,0,1,0
"41",3,1,1,0,0,0,1,0,0,0,0
"42",2,1,0,1,0,0,0,0,0,0,0
"43",6,0,1,0,0,1,1,1,1,1,0
"44",4,1,1,1,0,0,0,0,1,0,0
"45",7,1,1,1,1,1,1,0,0,1,0
"46",5,1,1,0,1,1,0,0,1,0,0
"47",7,0,1,1,1,0,1,1,1,1,0
"48",3,1,0,0,0,0,1,1,0,0,0
"49",2,0,0,0,0,0,0,1,0,1,0
"50",7,1,1,1,1,1,1,0,1,0,0
"51",4,0,0,0,1,1,0,1,0,1,0
"52",5,1,1,1,0,1,1,0,0,0,0
"53",5,0,1,1,0,0,1,0,1,1,0
"54",3,0,0,0,0,0,1,1,1,0,0
"55",3,0,0,0,0,0,1,1,0,1,0
"56",7,0,1,1,1,0,1,1,1,1,0
"57",4,1,1,1,0,0,0,0,1,0,0
"58",3,1,1,1,0,0,0,0,0,0,0
"59",3,1,0,0,0,1,0,1,0,0,0
"60",2,0,0,1,1,0,0,0,0,0,0
"61",7,1,1,1,1,1,1,0,0,1,0
"62",3,1,0,0,1,0,0,1,0,0,0
"63",7,0,1,1,1,1,1,1,1,0,0
"64",6,0,0,0,1,1,1,1,1,1,0
"65",2,0,0,1,1,0,0,0,0,0,0
"66",4,1,1,0,1,0,0,0,1,0,0
"67",6,1,1,1,1,0,1,0,0,1,0
"68",4,0,0,0,1,1,0,0,1,1,0
"69",1,1,0,0,0,0,0,0,0,0,0
"70",4,1,1,0,0,1,0,0,1,0,0
"71",6,1,1,1,0,1,1,0,0,1,0
"72",4,0,0,1,0,1,0,1,1,0,0
"73",2,1,0,0,0,1,0,0,0,0,0
"74",3,1,0,0,1,0,1,0,0,0,0
"75",6,0,0,1,1,1,1,0,1,1,0
"76",4,1,1,0,0,0,0,1,1,0,0
"77",6,0,0,1,1,1,1,1,0,1,0
"78",5,1,1,0,1,1,0,1,0,0,0
"79",4,0,1,0,0,0,1,1,0,1,0
"80",6,1,0,0,0,1,1,1,1,1,0
"81",4,1,0,0,0,0,1,0,1,1,0
"82",5,0,1,1,0,1,1,0,1,0,0
"83",5,0,1,1,1,1,1,0,0,0,0
"84",5,1,1,0,0,0,1,1,0,1,0
"85",5,0,0,0,0,1,1,1,1,1,0
"86",4,0,0,1,0,0,1,1,0,1,0
"87",7,1,1,1,0,1,1,0,1,1,0
"88",3,0,1,0,0,1,0,0,1,0,0
"89",4,1,1,0,1,0,0,0,1,0,0
"90",4,0,1,1,0,1,0,0,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
