"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,0,0,1,1,0,0,0,1,1,0
"2",5,0,0,1,0,1,1,1,1,0,0
"3",5,1,1,0,0,0,1,0,1,1,0
"4",3,1,0,0,1,0,0,0,0,1,0
"5",6,1,0,1,1,1,1,0,0,1,0
"6",1,0,0,0,1,0,0,0,0,0,0
"7",5,0,0,1,1,1,0,0,1,1,0
"8",5,0,0,0,1,1,1,1,1,0,0
"9",4,0,0,0,1,1,0,1,1,0,0
"10",8,1,1,1,1,1,1,1,1,0,0
"11",2,0,0,1,0,0,0,0,1,0,0
"12",4,1,1,0,0,0,1,0,1,0,0
"13",4,0,1,1,1,0,0,0,1,0,0
"14",7,1,1,0,1,1,0,1,1,1,0
"15",6,1,0,0,1,1,1,1,0,1,0
"16",7,1,1,1,0,1,1,0,1,1,0
"17",5,0,1,0,1,1,1,0,1,0,0
"18",6,0,1,0,0,1,1,1,1,1,0
"19",4,0,1,1,0,1,0,0,1,0,0
"20",4,0,1,0,0,0,1,1,0,1,0
"21",2,1,1,0,0,0,0,0,0,0,0
"22",4,0,0,0,0,1,1,0,1,1,0
"23",6,1,0,1,1,1,0,1,1,0,0
"24",4,1,0,1,0,1,0,0,1,0,0
"25",6,1,1,1,0,0,1,1,0,1,0
"26",5,1,1,1,0,0,1,0,1,0,0
"27",5,1,0,1,1,0,1,0,0,1,0
"28",5,1,1,0,1,1,0,1,0,0,0
"29",7,1,1,0,1,1,1,1,0,1,0
"30",5,0,0,0,1,1,1,1,0,1,0
"31",5,1,0,1,0,0,1,1,1,0,0
"32",4,0,0,1,1,0,0,0,1,1,0
"33",4,0,1,0,1,0,1,1,0,0,0
"34",4,1,0,1,1,0,0,0,1,0,0
"35",6,1,0,1,1,1,1,1,0,0,0
"36",6,0,1,1,0,0,1,1,1,1,0
"37",5,0,1,0,1,1,1,1,0,0,0
"38",4,0,1,0,0,0,1,0,1,1,0
"39",7,1,1,1,1,1,0,0,1,1,0
"40",3,0,1,0,1,0,0,0,0,1,0
"41",4,0,1,0,0,1,0,1,0,1,0
"42",5,0,0,1,1,0,0,1,1,1,0
"43",5,1,1,0,0,1,0,1,1,0,0
"44",7,1,1,1,1,1,0,0,1,1,0
"45",7,1,1,0,1,1,1,0,1,1,0
"46",5,1,0,0,1,0,1,1,0,1,0
"47",4,0,1,0,0,1,0,1,1,0,0
"48",6,1,1,1,1,0,1,0,0,1,0
"49",5,0,1,1,1,0,0,1,1,0,0
"50",3,0,0,1,1,0,0,1,0,0,0
"51",1,0,0,0,1,0,0,0,0,0,0
"52",2,0,0,1,0,1,0,0,0,0,0
"53",5,1,0,0,1,0,1,1,0,1,0
"54",8,1,1,1,1,1,1,0,1,1,0
"55",2,1,1,0,0,0,0,0,0,0,0
"56",5,0,0,1,1,1,1,0,0,1,0
"57",4,1,1,0,1,0,1,0,0,0,0
"58",4,1,0,1,0,1,0,0,0,1,0
"59",2,0,1,0,0,1,0,0,0,0,0
"60",5,0,1,1,0,0,1,1,0,1,0
"61",4,1,0,0,0,0,0,1,1,1,0
"62",4,0,0,0,1,1,0,1,0,1,0
"63",6,1,1,1,1,1,0,1,0,0,0
"64",5,0,1,1,1,1,0,0,1,0,0
"65",6,0,0,1,1,1,1,1,1,0,0
"66",4,0,0,1,1,1,1,0,0,0,0
"67",4,1,0,1,0,1,1,0,0,0,0
"68",7,1,1,1,1,1,1,0,1,0,0
"69",5,0,0,0,1,1,1,1,1,0,0
"70",5,0,0,0,1,1,1,1,1,0,0
"71",3,1,1,0,0,0,1,0,0,0,0
"72",1,1,0,0,0,0,0,0,0,0,0
"73",2,0,0,0,0,0,0,1,0,1,0
"74",5,0,0,1,0,1,0,1,1,1,0
"75",4,1,1,1,0,0,0,0,0,1,0
"76",5,0,1,1,0,0,1,0,1,1,0
"77",3,1,0,0,1,0,1,0,0,0,0
"78",4,0,0,1,0,0,1,0,1,1,0
"79",2,0,0,0,1,0,0,1,0,0,0
"80",2,1,0,0,1,0,0,0,0,0,0
"81",6,1,0,0,1,1,1,1,0,1,0
"82",4,1,0,0,1,1,1,0,0,0,0
"83",5,0,0,1,0,1,0,1,1,1,0
"84",4,1,1,0,0,1,0,1,0,0,0
"85",6,1,1,0,0,1,1,1,0,1,0
"86",5,1,1,0,1,1,0,1,0,0,0
"87",5,0,0,0,1,1,1,1,0,1,0
"88",8,1,1,1,1,1,1,1,0,1,0
"89",5,1,0,1,1,1,0,1,0,0,0
"90",5,1,1,0,1,0,1,0,0,1,0
"91",7,1,0,1,1,0,1,1,1,1,0
"92",2,0,0,1,0,0,0,0,0,1,0
"93",4,0,1,0,1,1,0,0,1,0,0
"94",5,1,0,1,1,1,1,0,0,0,0
"95",5,0,1,0,0,1,1,0,1,1,0
"96",4,1,0,0,0,1,1,0,1,0,0
"97",3,0,0,1,0,0,0,1,0,1,0
"98",5,0,0,1,1,1,1,1,0,0,0
"99",2,0,0,0,0,0,0,1,1,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
