"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,0,1,0,1,0,1,1,0,0
"2",7,1,0,0,1,1,1,1,1,1,0
"3",3,1,1,1,0,0,0,0,0,0,0
"4",4,0,0,0,1,1,0,1,1,0,0
"5",4,1,0,0,0,1,0,0,1,1,0
"6",4,0,0,1,0,1,1,0,1,0,0
"7",7,0,1,0,1,1,1,1,1,1,0
"8",3,0,0,0,1,1,0,0,0,1,0
"9",5,0,1,1,0,1,1,0,1,0,0
"10",2,0,0,0,0,0,1,0,1,0,0
"11",3,0,0,1,1,0,1,0,0,0,0
"12",5,0,1,0,1,1,0,1,1,0,0
"13",6,1,1,0,0,1,1,1,1,0,0
"14",7,0,1,0,1,1,1,1,1,1,0
"15",1,0,1,0,0,0,0,0,0,0,0
"16",4,0,0,0,1,0,1,1,1,0,0
"17",8,1,1,1,1,1,1,1,0,1,0
"18",3,0,0,1,0,1,0,1,0,0,0
"19",6,0,1,1,0,1,1,1,1,0,0
"20",1,0,0,0,0,0,0,0,0,0,1
