"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"2",16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"3",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"4",16,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"5",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"6",17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"7",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"8",16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
"9",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"10",15,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"11",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"12",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"13",17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"14",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"15",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"16",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"17",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"18",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"19",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"20",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"21",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"23",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"24",16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"25",17,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"26",18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"27",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"28",16,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"29",16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
"30",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"31",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"32",16,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"33",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"34",16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
"35",16,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"36",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"37",16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"38",16,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"39",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"40",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"41",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"42",16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"43",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"44",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"45",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"46",16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"47",17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"48",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"49",17,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"50",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"51",17,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"52",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"53",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"54",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"55",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"56",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"57",14,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
"58",17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"59",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"60",16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"61",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"62",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"63",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"64",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"65",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"66",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"67",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"68",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"69",16,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"70",14,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0
"71",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"72",14,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0
"73",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"74",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"75",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"76",16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"77",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"78",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
