"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",6,0,1,0,1,1,1,1,1,0,0
"2",5,1,0,1,0,0,1,1,0,1,0
"3",4,1,0,0,1,1,0,1,0,0,0
"4",5,1,0,0,1,0,0,1,1,1,0
"5",3,0,0,1,0,1,0,0,0,1,0
"6",3,0,0,1,0,1,1,0,0,0,0
"7",4,1,0,1,0,0,0,1,0,1,0
"8",7,1,0,1,1,1,1,1,1,0,0
"9",6,0,0,1,1,1,1,0,1,1,0
"10",4,1,0,1,1,0,0,0,0,1,0
"11",4,0,0,1,1,0,0,1,1,0,0
"12",3,0,0,0,0,1,1,0,0,1,0
"13",6,0,1,1,0,1,1,1,0,1,0
"14",5,1,1,0,0,1,1,0,0,1,0
"15",4,1,0,1,0,0,0,1,0,1,0
"16",6,0,1,1,1,1,0,1,1,0,0
"17",6,1,1,1,1,0,0,1,1,0,0
"18",7,1,1,1,1,1,0,1,0,1,0
"19",6,1,1,0,1,1,1,0,1,0,0
"20",2,0,0,0,0,0,0,1,0,1,0
"21",6,0,1,1,0,1,1,1,0,1,0
"22",7,1,1,0,1,1,0,1,1,1,0
"23",6,1,1,0,1,1,0,1,0,1,0
"24",7,0,1,0,1,1,1,1,1,1,0
"25",7,1,1,0,1,1,1,1,0,1,0
"26",5,1,1,0,0,1,1,0,1,0,0
"27",6,1,1,1,1,1,0,1,0,0,0
"28",4,1,0,1,0,0,1,1,0,0,0
"29",4,0,0,1,1,1,1,0,0,0,0
"30",4,0,0,0,1,1,0,1,1,0,0
"31",5,0,0,0,1,1,1,1,0,1,0
"32",4,1,0,1,1,0,0,1,0,0,0
"33",4,0,1,1,0,0,0,1,0,1,0
"34",4,0,0,1,1,0,1,0,0,1,0
"35",3,1,0,0,0,0,1,0,1,0,0
"36",5,0,1,1,1,1,0,1,0,0,0
"37",6,1,0,1,0,1,0,1,1,1,0
"38",4,0,0,1,0,0,1,1,1,0,0
"39",5,1,0,1,1,0,0,1,1,0,0
"40",5,0,1,0,0,1,1,1,1,0,0
"41",5,1,1,0,1,1,1,0,0,0,0
"42",6,0,1,1,1,0,1,0,1,1,0
"43",3,1,1,0,0,0,1,0,0,0,0
"44",4,1,0,0,1,1,0,0,0,1,0
"45",5,0,0,1,1,0,0,1,1,1,0
"46",5,0,1,0,1,1,1,1,0,0,0
"47",5,0,0,1,1,1,0,1,1,0,0
"48",4,0,0,1,1,0,1,0,0,1,0
"49",3,1,0,1,0,0,0,0,0,1,0
"50",5,0,1,1,0,0,1,1,1,0,0
"51",6,1,1,1,0,0,1,0,1,1,0
"52",3,0,1,0,1,0,0,0,1,0,0
"53",4,1,1,0,0,0,1,0,0,1,0
"54",6,0,1,1,1,1,1,1,0,0,0
"55",5,1,1,1,0,0,1,1,0,0,0
"56",4,1,0,0,1,1,0,0,0,1,0
"57",4,1,1,0,1,0,0,1,0,0,0
"58",5,1,0,1,1,1,0,0,0,1,0
"59",4,0,0,0,0,1,0,1,1,1,0
"60",5,0,1,1,0,1,1,0,1,0,0
"61",4,0,1,1,0,0,1,1,0,0,0
"62",3,0,0,0,0,1,0,1,1,0,0
"63",5,0,1,1,1,0,1,0,1,0,0
"64",4,0,1,0,1,1,0,0,0,1,0
"65",4,1,0,0,1,0,1,1,0,0,0
"66",5,1,0,0,0,1,0,1,1,1,0
"67",3,0,0,0,1,0,1,0,0,1,0
"68",5,0,1,0,0,1,1,1,0,1,0
"69",4,0,1,0,0,1,1,0,1,0,0
"70",3,0,1,1,0,0,0,0,1,0,0
"71",2,0,0,0,0,1,1,0,0,0,0
"72",4,1,0,0,0,0,1,0,1,1,0
"73",3,1,0,1,0,0,1,0,0,0,0
"74",5,1,0,0,1,0,1,1,0,1,0
"75",5,1,0,0,0,1,1,1,0,1,0
"76",0,0,0,0,0,0,0,0,0,0,0
"77",4,1,0,0,0,1,1,0,1,0,0
"78",4,1,1,1,0,0,0,1,0,0,0
"79",5,1,0,1,0,1,1,1,0,0,0
"80",5,0,1,1,0,1,0,0,1,1,0
"81",5,0,1,1,1,0,0,0,1,1,0
"82",4,1,0,1,0,1,0,1,0,0,0
"83",3,1,0,0,1,1,0,0,0,0,0
"84",3,0,0,1,1,0,0,0,0,1,0
"85",6,0,0,1,1,1,0,1,1,1,0
"86",5,0,1,1,1,0,1,0,1,0,0
"87",3,0,0,1,0,1,1,0,0,0,0
"88",5,0,1,1,0,0,1,1,1,0,0
"89",6,1,1,0,1,1,1,0,0,1,0
"90",7,1,0,1,0,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
