"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
"2",8,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
"3",9,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
"4",15,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
"5",10,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"6",10,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0
"7",9,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
"8",10,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0
"9",11,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"10",9,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0
"11",10,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0
"12",13,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"13",13,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"14",10,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
"15",10,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0
"16",8,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"17",12,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
"18",7,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"19",9,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
"20",8,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"21",7,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"22",9,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0
"23",10,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0
"24",8,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"25",11,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0
"26",8,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
"27",11,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0
"28",13,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0
"29",12,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
"30",10,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0
"31",13,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"32",9,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0
"33",9,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"34",10,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0
"35",9,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0
"36",12,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"37",8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
"38",10,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0
"39",8,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"40",10,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"41",8,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"42",10,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
"43",10,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0
"44",8,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0
"45",12,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0
"46",9,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"47",11,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0
"48",10,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
"49",13,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
"50",12,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"51",9,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
"52",12,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0
"53",8,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"54",9,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0
"55",11,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
"56",7,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"57",9,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"58",8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
"59",9,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0
"60",8,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0
"61",6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"62",8,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
"63",12,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0
"64",11,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"65",10,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
"66",5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
"67",11,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0
"68",10,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0
"69",9,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
"70",8,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"71",12,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
"72",11,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0
"73",11,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0
"74",8,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0
"75",10,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0
"76",10,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
"77",10,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
"78",10,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0
"79",10,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0
"80",10,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0
"81",10,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
"82",12,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
"83",9,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
"84",11,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
"85",11,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
"86",7,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"87",10,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"88",11,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0
"89",12,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
"90",10,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0
