"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,1,1,1,1,0,1,0,0,0,0
"2",4,1,0,0,0,1,0,0,1,1,0
"3",5,1,0,1,1,0,0,0,1,1,0
"4",5,1,1,0,0,0,1,1,1,0,0
"5",7,1,1,1,0,0,1,1,1,1,0
"6",6,0,0,1,1,1,0,1,1,1,0
"7",5,1,1,0,0,0,0,1,1,1,0
"8",5,1,1,0,1,0,1,0,1,0,0
"9",4,0,0,1,1,0,1,0,1,0,0
"10",6,1,1,1,1,0,0,1,0,1,0
"11",3,1,0,0,0,1,0,0,1,0,0
"12",5,1,1,0,1,1,0,1,0,0,0
"13",4,0,1,0,1,0,0,1,1,0,0
"14",5,0,0,1,1,1,0,1,0,1,0
"15",6,0,1,1,1,1,1,1,0,0,0
"16",5,1,0,1,0,0,0,1,1,1,0
"17",5,0,1,1,1,1,0,0,0,1,0
"18",4,0,1,1,0,1,0,0,0,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
