"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,0,1,1,1,1,0,0,0,0
"2",2,0,0,0,1,0,0,0,1,0,0
"3",6,0,1,0,1,1,1,1,1,0,0
"4",4,0,1,1,0,0,0,1,1,0,0
"5",2,1,0,0,0,0,0,0,0,1,0
"6",4,1,0,1,1,0,0,1,0,0,0
"7",4,1,0,0,1,1,0,0,0,1,0
"8",3,0,0,0,0,1,0,0,1,1,0
"9",2,0,1,1,0,0,0,0,0,0,0
"10",4,1,1,0,0,1,0,0,0,1,0
"11",6,0,1,1,0,0,1,1,1,1,0
"12",3,0,1,0,0,0,0,0,1,1,0
"13",2,0,0,0,1,0,0,1,0,0,0
"14",4,1,0,1,0,0,1,0,0,1,0
"15",4,1,1,1,1,0,0,0,0,0,0
"16",5,0,1,1,0,1,0,1,1,0,0
"17",6,1,1,0,1,0,1,1,0,1,0
"18",5,1,0,1,1,0,0,1,1,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
