"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",3,0,0,1,0,0,0,0,1,1,0
"2",3,0,0,1,0,0,0,0,1,1,0
"3",6,1,1,1,1,0,0,1,0,1,0
"4",5,0,1,1,1,1,0,0,1,0,0
"5",4,0,1,1,0,1,0,0,0,1,0
"6",3,0,1,0,0,1,0,0,0,1,0
"7",6,0,1,1,1,0,1,1,1,0,0
"8",2,0,1,0,0,1,0,0,0,0,0
"9",6,0,0,1,1,1,0,1,1,1,0
"10",1,0,1,0,0,0,0,0,0,0,0
"11",2,0,0,0,0,0,0,1,1,0,0
"12",5,1,1,0,0,1,0,1,0,1,0
"13",5,0,1,1,0,0,1,1,0,1,0
"14",4,1,1,0,0,0,0,0,1,1,0
"15",4,1,0,0,0,0,1,1,1,0,0
"16",5,1,1,0,1,0,1,1,0,0,0
"17",4,0,1,0,0,1,1,0,1,0,0
"18",6,1,1,0,1,1,1,0,0,1,0
"19",3,0,0,1,1,0,0,0,1,0,0
"20",5,0,1,1,1,1,0,0,0,1,0
"21",4,1,0,1,0,0,0,1,1,0,0
"22",3,1,0,1,0,0,0,0,1,0,0
"23",5,1,1,1,0,0,1,0,0,1,0
"24",4,1,1,0,0,0,0,1,1,0,0
"25",6,0,1,0,0,1,1,1,1,1,0
"26",5,0,1,1,1,0,1,0,0,1,0
"27",4,1,0,1,1,0,0,0,1,0,0
"28",4,0,0,1,0,1,0,1,1,0,0
"29",5,0,1,1,0,1,1,1,0,0,0
"30",6,1,0,1,1,1,1,0,1,0,0
"31",6,1,0,0,1,1,1,1,1,0,0
"32",4,1,1,1,0,0,1,0,0,0,0
"33",3,0,0,1,0,0,0,1,0,1,0
"34",4,1,0,0,0,1,1,1,0,0,0
"35",4,0,1,1,1,0,0,0,1,0,0
"36",2,0,0,0,1,0,0,0,1,0,0
"37",7,1,1,1,1,0,1,1,0,1,0
"38",5,1,0,0,1,1,1,0,1,0,0
"39",5,1,0,1,0,1,0,1,1,0,0
"40",7,1,1,0,1,1,0,1,1,1,0
"41",4,0,0,0,1,1,1,0,1,0,0
"42",7,1,0,1,0,1,1,1,1,1,0
"43",4,0,0,0,0,1,1,1,1,0,0
"44",6,0,0,1,1,1,1,1,0,1,0
"45",7,1,1,0,1,0,1,1,1,1,0
"46",6,1,1,0,0,1,1,1,0,1,0
"47",4,1,1,0,0,1,0,1,0,0,0
"48",4,0,1,0,1,0,0,1,0,1,0
"49",3,0,0,1,0,1,0,0,0,1,0
"50",5,0,0,1,1,1,1,0,1,0,0
"51",7,1,1,0,1,1,0,1,1,1,0
"52",3,0,0,0,0,1,1,1,0,0,0
"53",3,0,0,1,1,0,0,0,0,1,0
"54",3,1,0,0,1,0,0,0,1,0,0
"55",4,1,1,0,0,1,0,1,0,0,0
"56",3,0,0,0,0,1,0,1,1,0,0
"57",6,0,1,1,1,1,1,1,0,0,0
"58",2,1,0,0,0,0,0,0,0,1,0
"59",4,0,1,0,1,0,0,1,1,0,0
"60",6,1,0,1,0,1,1,1,1,0,0
"61",4,0,0,1,0,1,0,1,0,1,0
"62",5,0,1,0,1,1,1,1,0,0,0
"63",6,0,1,1,0,1,0,1,1,1,0
"64",3,1,0,0,1,0,0,0,0,1,0
"65",5,1,1,0,0,1,0,1,0,1,0
"66",5,1,1,0,0,1,0,1,1,0,0
"67",2,1,0,0,0,0,0,1,0,0,0
"68",7,1,0,1,1,1,1,1,1,0,0
"69",5,0,1,1,1,1,1,0,0,0,0
"70",6,1,1,1,0,1,0,1,1,0,0
"71",4,0,0,0,1,1,0,1,1,0,0
"72",4,0,0,0,0,1,1,0,1,1,0
"73",6,1,0,0,1,1,0,1,1,1,0
"74",6,1,1,0,0,1,1,1,1,0,0
"75",7,1,1,1,0,1,1,1,1,0,0
"76",7,1,1,1,1,1,1,0,0,1,0
"77",4,0,0,0,0,0,1,1,1,1,0
"78",3,1,0,1,1,0,0,0,0,0,0
"79",8,0,1,1,1,1,1,1,1,1,0
"80",5,0,1,0,1,1,0,1,1,0,0
"81",5,1,1,0,1,0,0,0,1,1,0
"82",5,0,1,1,0,1,0,0,1,1,0
"83",6,1,1,1,0,0,0,1,1,1,0
"84",6,1,1,0,0,0,1,1,1,1,0
"85",2,0,1,0,0,1,0,0,0,0,0
"86",5,0,0,1,1,1,0,1,1,0,0
"87",2,0,0,1,0,0,0,0,0,1,0
"88",6,1,0,1,1,1,1,0,1,0,0
"89",2,1,0,0,0,1,0,0,0,0,0
"90",6,1,1,0,0,1,1,0,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
