"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",9,1,1,1,1,1,1,1,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",9,1,1,1,1,1,1,1,1,1,0
"5",8,1,1,1,1,1,1,0,1,1,0
"6",7,1,1,0,1,1,1,0,1,1,0
"7",8,1,1,1,0,1,1,1,1,1,0
"8",7,1,1,1,1,1,0,1,0,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",8,1,0,1,1,1,1,1,1,1,0
"11",8,1,1,1,1,1,1,1,0,1,0
"12",8,1,1,1,1,1,1,0,1,1,0
"13",8,1,1,1,1,1,1,0,1,1,0
"14",7,1,1,1,1,0,1,0,1,1,0
"15",7,1,1,0,1,1,1,1,1,0,0
"16",8,1,1,1,1,1,1,1,1,0,0
"17",7,1,1,1,1,0,1,1,0,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",6,1,1,0,1,1,1,0,0,1,0
"20",8,1,1,1,1,1,0,1,1,1,0
"21",8,1,1,1,1,1,1,1,1,0,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",9,1,1,1,1,1,1,1,1,1,0
"24",8,1,1,1,1,1,1,0,1,1,0
"25",7,0,1,1,0,1,1,1,1,1,0
"26",8,1,1,1,1,1,1,0,1,1,0
"27",8,1,1,0,1,1,1,1,1,1,0
"28",7,1,0,1,1,1,1,0,1,1,0
"29",8,1,1,1,1,1,1,1,1,0,0
"30",9,1,1,1,1,1,1,1,1,1,0
"31",7,1,1,1,1,1,0,1,1,0,0
"32",9,1,1,1,1,1,1,1,1,1,0
"33",8,1,1,1,0,1,1,1,1,1,0
"34",9,1,1,1,1,1,1,1,1,1,0
"35",9,1,1,1,1,1,1,1,1,1,0
"36",8,1,1,1,1,1,1,1,0,1,0
"37",8,1,1,1,1,1,1,1,0,1,0
"38",8,0,1,1,1,1,1,1,1,1,0
"39",6,1,1,0,1,1,0,0,1,1,0
"40",8,1,1,1,1,1,0,1,1,1,0
"41",9,1,1,1,1,1,1,1,1,1,0
"42",5,0,1,0,1,1,1,0,1,0,0
"43",8,1,0,1,1,1,1,1,1,1,0
"44",8,1,1,1,0,1,1,1,1,1,0
"45",7,0,0,1,1,1,1,1,1,1,0
"46",8,0,1,1,1,1,1,1,1,1,0
"47",8,1,1,1,1,1,1,1,0,1,0
"48",5,1,0,0,1,1,1,0,1,0,0
"49",9,1,1,1,1,1,1,1,1,1,0
"50",6,1,1,0,1,1,1,0,1,0,0
"51",7,1,1,0,1,1,1,1,1,0,0
"52",9,1,1,1,1,1,1,1,1,1,0
"53",8,1,1,1,1,1,1,0,1,1,0
"54",8,1,1,1,1,0,1,1,1,1,0
"55",7,1,0,1,1,0,1,1,1,1,0
"56",6,0,1,0,1,1,1,0,1,1,0
"57",9,1,1,1,1,1,1,1,1,1,0
"58",6,1,0,1,0,1,1,1,0,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",8,0,1,1,1,1,1,1,1,1,0
"61",8,1,1,1,1,1,1,1,0,1,0
"62",9,1,1,1,1,1,1,1,1,1,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",9,1,1,1,1,1,1,1,1,1,0
"65",8,1,0,1,1,1,1,1,1,1,0
"66",9,1,1,1,1,1,1,1,1,1,0
"67",8,1,1,0,1,1,1,1,1,1,0
"68",8,0,1,1,1,1,1,1,1,1,0
"69",9,1,1,1,1,1,1,1,1,1,0
"70",8,1,1,1,1,1,1,1,0,1,0
"71",7,1,1,1,1,0,1,1,0,1,0
"72",8,1,1,1,1,1,0,1,1,1,0
"73",7,0,1,1,1,1,1,1,0,1,0
"74",9,1,1,1,1,1,1,1,1,1,0
"75",8,1,1,1,0,1,1,1,1,1,0
"76",9,1,1,1,1,1,1,1,1,1,0
"77",9,1,1,1,1,1,1,1,1,1,0
"78",5,0,1,0,1,1,1,0,0,1,0
"79",8,1,0,1,1,1,1,1,1,1,0
"80",8,1,1,1,1,1,1,0,1,1,0
"81",9,1,1,1,1,1,1,1,1,1,0
"82",8,1,1,1,1,1,1,1,0,1,0
"83",9,1,1,1,1,1,1,1,1,1,0
"84",9,1,1,1,1,1,1,1,1,1,0
"85",8,1,1,1,1,1,0,1,1,1,0
"86",8,1,1,1,1,1,0,1,1,1,0
"87",9,1,1,1,1,1,1,1,1,1,0
"88",6,0,1,1,1,0,1,1,1,0,0
"89",8,1,1,1,1,1,1,1,1,0,0
"90",8,0,1,1,1,1,1,1,1,1,0
"91",8,1,1,1,1,1,1,0,1,1,0
"92",8,1,1,1,0,1,1,1,1,1,0
"93",8,1,1,1,1,0,1,1,1,1,0
"94",9,1,1,1,1,1,1,1,1,1,0
"95",8,1,1,1,1,1,1,0,1,1,0
"96",9,1,1,1,1,1,1,1,1,1,0
"97",6,0,1,1,1,1,0,1,1,0,0
"98",9,1,1,1,1,1,1,1,1,1,0
"99",8,1,1,1,1,1,1,0,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
