"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",8,0,1,1,1,1,1,1,1,1,0
"2",0,0,0,0,0,0,0,0,0,0,0
"3",5,0,1,1,0,1,1,0,0,1,0
"4",3,1,1,0,0,0,1,0,0,0,0
"5",5,0,1,1,1,0,0,0,1,1,0
"6",4,1,1,0,1,1,0,0,0,0,0
"7",6,0,1,1,0,1,0,1,1,1,0
"8",5,0,0,0,1,1,1,0,1,1,0
"9",8,1,1,1,1,1,1,0,1,1,0
"10",4,1,0,1,0,1,1,0,0,0,0
"11",5,0,1,0,0,1,1,1,0,1,0
"12",7,0,1,1,1,1,1,1,1,0,0
"13",5,1,1,0,0,1,0,1,1,0,0
"14",5,0,0,1,1,0,0,1,1,1,0
"15",4,0,1,1,1,1,0,0,0,0,0
"16",6,1,0,1,1,1,1,1,0,0,0
"17",5,0,1,1,0,0,0,1,1,1,0
"18",5,0,0,1,1,0,0,1,1,1,0
"19",5,1,0,1,0,0,1,1,1,0,0
"20",4,0,1,1,0,0,1,1,0,0,0
"21",5,1,1,1,0,1,0,1,0,0,0
"22",5,1,0,0,0,0,1,1,1,1,0
"23",5,1,0,0,0,1,1,0,1,1,0
"24",6,1,1,0,0,1,1,1,1,0,0
"25",6,1,0,1,0,0,1,1,1,1,0
"26",6,1,1,0,1,1,0,1,0,1,0
"27",5,0,0,0,1,1,0,1,1,1,0
"28",2,0,1,0,0,0,0,1,0,0,0
"29",6,1,1,0,0,0,1,1,1,1,0
"30",6,1,1,1,0,1,0,0,1,1,0
"31",5,0,1,1,1,0,0,1,1,0,0
"32",6,1,0,1,0,1,0,1,1,1,0
"33",4,0,1,0,1,0,0,1,0,1,0
"34",6,1,1,1,1,1,1,0,0,0,0
"35",3,1,0,0,1,0,1,0,0,0,0
"36",5,0,0,1,1,1,1,1,0,0,0
"37",5,0,1,1,1,0,0,1,1,0,0
"38",5,1,0,1,0,0,0,1,1,1,0
"39",5,0,1,0,1,1,0,0,1,1,0
"40",8,1,1,1,1,1,0,1,1,1,0
"41",5,0,1,0,0,1,1,1,1,0,0
"42",7,1,1,1,1,1,0,1,0,1,0
"43",3,0,0,0,0,1,1,1,0,0,0
"44",4,0,1,0,0,0,1,1,0,1,0
"45",6,1,0,0,1,1,1,1,1,0,0
"46",2,0,0,0,1,0,0,0,1,0,0
"47",2,1,0,0,0,1,0,0,0,0,0
"48",6,1,1,0,1,0,1,1,0,1,0
"49",5,1,1,0,0,0,1,1,0,1,0
"50",3,0,1,0,1,0,0,0,0,1,0
"51",8,1,1,1,1,1,1,1,0,1,0
"52",5,1,1,0,1,1,0,0,0,1,0
"53",4,0,1,0,0,1,1,0,1,0,0
"54",7,1,1,0,1,1,0,1,1,1,0
"55",8,1,1,1,1,1,1,1,0,1,0
"56",4,1,0,0,0,0,1,1,1,0,0
"57",7,1,1,0,0,1,1,1,1,1,0
"58",2,1,0,0,0,0,0,0,1,0,0
"59",5,1,1,1,0,0,1,1,0,0,0
"60",3,0,0,1,0,0,0,0,1,1,0
"61",5,0,0,1,0,0,1,1,1,1,0
"62",6,1,0,1,0,1,1,1,0,1,0
"63",4,0,0,0,1,1,0,0,1,1,0
"64",7,1,1,1,1,0,1,1,1,0,0
"65",5,1,1,0,1,1,0,1,0,0,0
"66",5,0,0,0,0,1,1,1,1,1,0
"67",4,1,1,0,1,0,1,0,0,0,0
"68",3,0,1,0,0,0,0,1,0,1,0
"69",3,0,1,1,0,0,1,0,0,0,0
"70",2,0,1,0,1,0,0,0,0,0,0
"71",4,0,0,1,0,1,1,1,0,0,0
"72",4,0,1,1,0,0,1,1,0,0,0
"73",6,1,0,1,0,1,1,1,1,0,0
"74",5,1,1,0,1,0,0,0,1,1,0
"75",6,1,1,1,1,0,0,0,1,1,0
"76",8,1,1,0,1,1,1,1,1,1,0
"77",5,1,1,0,1,0,0,1,0,1,0
"78",4,0,1,1,1,0,0,0,1,0,0
"79",5,0,1,0,1,1,1,0,0,1,0
"80",3,0,0,0,1,1,0,0,1,0,0
"81",4,0,0,1,1,0,1,1,0,0,0
"82",3,1,0,0,1,0,0,1,0,0,0
"83",5,1,0,0,1,0,1,0,1,1,0
"84",2,0,0,1,0,0,0,0,1,0,0
"85",2,0,0,1,0,0,1,0,0,0,0
"86",5,1,0,0,0,1,1,1,1,0,0
"87",2,0,0,1,0,0,1,0,0,0,0
"88",2,0,0,0,0,0,0,0,1,1,0
"89",5,0,1,1,0,1,0,1,1,0,0
"90",3,0,1,0,1,1,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
