"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",6,1,0,1,1,0,0,1,1,1,0
"2",4,1,1,0,1,0,0,1,0,0,0
"3",6,0,1,1,1,0,1,1,0,1,0
"4",4,1,1,1,0,0,1,0,0,0,0
"5",4,1,0,1,1,0,1,0,0,0,0
"6",4,0,0,1,1,1,1,0,0,0,0
"7",3,0,0,0,0,1,0,1,1,0,0
"8",3,0,1,0,0,0,1,0,0,1,0
"9",4,1,1,0,0,0,1,1,0,0,0
"10",4,0,1,1,0,0,1,1,0,0,0
"11",4,1,0,0,0,0,0,1,1,1,0
"12",6,0,1,0,0,1,1,1,1,1,0
"13",3,1,0,0,0,0,1,0,1,0,0
"14",5,0,1,0,1,1,0,0,1,1,0
"15",3,1,0,0,0,0,0,0,1,1,0
"16",4,0,1,1,0,1,1,0,0,0,0
"17",5,0,1,1,0,0,1,0,1,1,0
"18",6,0,1,1,1,0,1,0,1,1,0
"19",5,0,1,1,0,0,0,1,1,1,0
"20",1,0,0,0,0,0,0,0,0,0,1
