"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",3,0,0,0,1,1,0,1,0,0,0
"2",4,0,0,1,1,0,1,0,1,0,0
"3",6,1,0,1,1,1,1,0,0,1,0
"4",4,0,0,0,1,1,1,1,0,0,0
"5",7,0,1,0,1,1,1,1,1,1,0
"6",4,1,0,0,1,1,1,0,0,0,0
"7",8,0,1,1,1,1,1,1,1,1,0
"8",5,1,1,0,1,1,0,0,1,0,0
"9",2,1,0,0,0,0,0,0,0,1,0
"10",2,0,0,1,0,0,0,0,0,1,0
"11",5,0,1,0,1,1,0,1,0,1,0
"12",4,1,0,1,0,1,1,0,0,0,0
"13",5,1,0,1,0,0,1,1,1,0,0
"14",6,1,0,1,1,0,1,0,1,1,0
"15",6,0,0,0,1,1,1,1,1,1,0
"16",6,1,1,0,1,1,0,0,1,1,0
"17",4,0,0,0,0,1,1,1,1,0,0
"18",5,1,0,0,1,0,0,1,1,1,0
"19",4,0,1,1,0,0,1,0,1,0,0
"20",6,0,1,1,1,1,0,1,1,0,0
"21",4,1,0,1,0,0,1,0,1,0,0
"22",2,1,0,0,0,0,0,1,0,0,0
"23",5,0,1,1,0,0,1,1,1,0,0
"24",5,1,1,1,0,1,0,0,0,1,0
"25",5,0,0,1,0,1,1,1,1,0,0
"26",3,1,0,0,1,0,1,0,0,0,0
"27",2,1,0,0,0,0,0,0,0,1,0
"28",5,0,1,0,1,1,0,1,1,0,0
"29",3,0,0,1,0,0,1,0,1,0,0
"30",5,1,0,0,1,1,1,0,1,0,0
"31",5,1,1,1,0,0,0,1,0,1,0
"32",3,0,1,0,1,0,0,0,1,0,0
"33",5,0,1,1,0,0,0,1,1,1,0
"34",7,1,1,0,1,1,1,1,0,1,0
"35",4,1,0,1,0,1,0,0,0,1,0
"36",5,1,0,1,1,0,0,1,1,0,0
"37",5,0,1,1,1,0,1,0,0,1,0
"38",3,0,0,1,0,0,1,1,0,0,0
"39",5,0,1,1,0,1,0,1,0,1,0
"40",4,1,0,1,0,1,0,0,1,0,0
"41",3,0,1,0,1,0,0,0,0,1,0
"42",6,1,1,1,1,0,1,0,1,0,0
"43",3,0,0,1,1,0,1,0,0,0,0
"44",1,0,0,0,0,0,1,0,0,0,0
"45",4,0,1,0,1,0,0,1,0,1,0
"46",5,1,1,0,0,0,1,1,1,0,0
"47",4,0,1,1,0,1,0,0,1,0,0
"48",4,1,0,1,0,0,0,1,1,0,0
"49",3,1,0,0,0,0,0,0,1,1,0
"50",4,0,0,0,1,1,1,0,1,0,0
"51",6,1,1,0,1,1,0,1,1,0,0
"52",4,1,0,0,1,0,1,1,0,0,0
"53",3,1,0,1,0,0,0,0,0,1,0
"54",4,0,1,0,1,0,1,0,1,0,0
"55",5,1,0,1,1,0,1,1,0,0,0
"56",3,1,1,1,0,0,0,0,0,0,0
"57",6,1,0,1,0,0,1,1,1,1,0
"58",2,0,0,0,0,0,0,0,1,1,0
"59",3,1,0,0,0,1,0,1,0,0,0
"60",6,1,0,1,1,1,0,0,1,1,0
"61",4,1,1,0,0,1,0,0,1,0,0
"62",3,1,0,0,1,0,0,1,0,0,0
"63",4,1,1,0,0,0,0,1,0,1,0
"64",4,0,0,0,1,0,1,0,1,1,0
"65",6,1,1,1,0,1,0,1,0,1,0
"66",3,0,1,0,1,0,1,0,0,0,0
"67",5,1,1,0,1,0,1,0,0,1,0
"68",6,1,1,0,1,0,1,1,1,0,0
"69",4,0,1,1,0,1,0,0,0,1,0
"70",5,1,1,1,1,0,1,0,0,0,0
"71",4,1,0,0,1,0,0,1,0,1,0
"72",7,1,0,1,1,0,1,1,1,1,0
"73",2,0,1,0,0,0,0,0,0,1,0
"74",3,0,0,0,0,0,0,1,1,1,0
"75",4,0,0,1,1,1,0,0,0,1,0
"76",7,1,1,1,0,1,1,0,1,1,0
"77",3,1,0,1,0,0,0,0,1,0,0
"78",2,0,1,0,0,0,0,0,1,0,0
"79",5,0,1,1,0,1,0,1,0,1,0
"80",4,0,1,0,1,0,0,1,0,1,0
"81",2,0,0,0,1,0,0,1,0,0,0
"82",3,0,0,0,1,0,0,1,0,1,0
"83",4,0,0,1,0,1,1,1,0,0,0
"84",6,0,0,1,1,1,1,0,1,1,0
"85",8,1,1,0,1,1,1,1,1,1,0
"86",7,1,1,0,1,1,1,1,0,1,0
"87",4,0,1,1,1,1,0,0,0,0,0
"88",4,1,0,0,0,1,0,0,1,1,0
"89",4,1,0,1,0,1,0,1,0,0,0
"90",3,0,1,0,0,0,1,0,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
