"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,0,1,1,1,0,1,1,0
"2",3,1,0,1,0,0,0,1,0,0,0
"3",5,0,1,0,0,0,1,1,1,1,0
"4",2,1,0,0,1,0,0,0,0,0,0
"5",6,1,0,1,0,1,1,0,1,1,0
"6",7,1,1,1,1,0,1,1,0,1,0
"7",3,1,0,0,1,1,0,0,0,0,0
"8",6,1,1,1,0,0,0,1,1,1,0
"9",5,0,1,1,1,0,1,1,0,0,0
"10",4,0,0,0,1,0,1,1,1,0,0
"11",6,1,0,1,1,1,0,0,1,1,0
"12",5,1,1,1,0,1,0,0,0,1,0
"13",3,0,0,1,0,0,0,1,1,0,0
"14",2,1,1,0,0,0,0,0,0,0,0
"15",5,0,1,0,1,0,1,0,1,1,0
"16",6,1,0,1,0,1,0,1,1,1,0
"17",5,1,1,0,1,0,0,1,1,0,0
"18",5,0,1,1,0,1,1,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
