"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",6,1,1,1,1,1,0,0,1,0,0
"2",5,1,1,0,1,1,1,0,0,0,0
"3",5,1,1,0,1,0,0,1,0,1,0
"4",2,0,0,0,1,1,0,0,0,0,0
"5",4,0,0,1,0,0,0,1,1,1,0
"6",5,0,1,0,0,1,1,1,1,0,0
"7",4,0,1,0,1,0,1,0,0,1,0
"8",3,0,1,0,1,0,0,1,0,0,0
"9",4,1,0,0,0,0,0,1,1,1,0
"10",5,1,0,0,1,1,0,1,0,1,0
"11",4,1,1,0,0,0,1,0,0,1,0
"12",1,1,0,0,0,0,0,0,0,0,0
"13",6,1,1,0,1,0,1,0,1,1,0
"14",2,0,0,0,1,0,1,0,0,0,0
"15",2,1,0,0,0,1,0,0,0,0,0
"16",5,1,1,0,0,1,1,0,1,0,0
"17",1,0,0,1,0,0,0,0,0,0,0
"18",6,0,1,1,1,1,1,0,0,1,0
"19",6,1,0,1,1,1,1,0,1,0,0
"20",7,0,1,1,1,1,0,1,1,1,0
"21",5,0,1,0,1,1,0,1,0,1,0
"22",6,1,1,1,1,0,0,1,0,1,0
"23",5,1,1,0,1,1,0,1,0,0,0
"24",5,0,0,1,1,0,0,1,1,1,0
"25",6,1,1,1,1,0,1,1,0,0,0
"26",3,0,1,1,0,1,0,0,0,0,0
"27",4,1,0,0,0,1,0,1,1,0,0
"28",5,0,1,1,1,0,0,1,0,1,0
"29",2,0,1,0,0,0,1,0,0,0,0
"30",6,1,0,1,1,1,0,1,0,1,0
"31",5,0,1,1,0,1,1,0,1,0,0
"32",4,1,0,1,0,0,0,1,1,0,0
"33",2,0,0,1,0,0,0,0,1,0,0
"34",7,1,0,1,1,1,1,1,0,1,0
"35",6,0,1,1,1,0,1,1,1,0,0
"36",5,0,0,1,0,1,1,0,1,1,0
"37",2,0,0,0,0,0,0,1,1,0,0
"38",4,1,0,0,0,1,0,0,1,1,0
"39",3,0,0,0,0,0,1,1,1,0,0
"40",6,1,1,1,1,1,0,1,0,0,0
"41",4,0,0,1,1,0,0,1,0,1,0
"42",5,1,1,0,0,1,0,1,1,0,0
"43",6,1,1,1,0,0,0,1,1,1,0
"44",6,1,0,1,1,1,1,0,1,0,0
"45",4,0,0,0,1,1,1,0,0,1,0
"46",5,1,1,0,1,1,0,1,0,0,0
"47",2,0,0,0,1,0,0,0,1,0,0
"48",7,1,1,1,0,1,0,1,1,1,0
"49",5,1,1,1,0,1,1,0,0,0,0
"50",5,1,1,1,1,1,0,0,0,0,0
"51",4,0,0,1,1,0,1,1,0,0,0
"52",3,0,0,0,0,1,0,0,1,1,0
"53",5,1,0,0,1,0,0,1,1,1,0
"54",5,1,0,0,1,1,1,0,0,1,0
"55",3,0,1,0,0,1,1,0,0,0,0
"56",5,1,1,1,0,0,1,0,1,0,0
"57",2,0,0,0,0,0,0,0,1,1,0
"58",5,0,0,1,1,1,0,1,0,1,0
"59",7,1,1,1,1,0,1,1,1,0,0
"60",5,1,1,0,1,0,0,1,0,1,0
"61",6,0,0,0,1,1,1,1,1,1,0
"62",5,0,1,0,1,1,0,0,1,1,0
"63",3,0,0,1,0,1,0,0,0,1,0
"64",5,0,1,0,0,1,1,1,1,0,0
"65",5,1,1,1,0,0,1,0,0,1,0
"66",4,1,1,0,1,0,0,0,1,0,0
"67",4,0,1,1,0,0,0,1,0,1,0
"68",2,0,0,0,1,0,0,0,0,1,0
"69",5,0,0,1,1,0,1,1,1,0,0
"70",5,1,1,1,1,0,0,0,0,1,0
"71",4,1,0,0,0,1,0,0,1,1,0
"72",8,1,0,1,1,1,1,1,1,1,0
"73",6,0,0,1,1,1,0,1,1,1,0
"74",3,1,0,0,0,1,0,0,0,1,0
"75",4,0,1,1,1,0,0,1,0,0,0
"76",6,1,0,0,1,1,1,1,1,0,0
"77",4,1,0,1,1,1,0,0,0,0,0
"78",6,1,1,0,0,1,0,1,1,1,0
"79",6,1,1,1,0,1,1,1,0,0,0
"80",4,0,0,1,1,0,0,1,1,0,0
"81",6,1,0,1,0,0,1,1,1,1,0
"82",6,1,0,1,1,1,0,1,0,1,0
"83",4,1,0,1,0,0,0,0,1,1,0
"84",5,1,0,0,0,1,1,1,1,0,0
"85",2,1,0,0,0,0,1,0,0,0,0
"86",7,1,1,1,1,1,1,0,1,0,0
"87",4,1,0,1,0,0,0,1,1,0,0
"88",2,1,0,0,1,0,0,0,0,0,0
"89",5,0,1,0,1,1,0,1,1,0,0
"90",2,0,0,0,0,0,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
