"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",0,0,0,0,0,0,0,0,0,0,0
"2",1,0,0,0,1,0,0,0,0,0,0
"3",2,0,0,1,0,0,0,0,1,0,0
"4",0,0,0,0,0,0,0,0,0,0,0
"5",1,1,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0
"7",3,0,1,0,0,0,1,1,0,0,0
"8",1,0,0,0,0,0,0,1,0,0,0
"9",2,0,0,0,0,1,0,1,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0
"11",1,1,0,0,0,0,0,0,0,0,0
"12",3,0,1,0,1,0,1,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"14",2,0,1,1,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0
"16",2,0,0,0,0,0,0,0,1,1,0
"17",0,0,0,0,0,0,0,0,0,0,0
"18",1,0,0,0,0,0,0,0,0,1,0
"19",1,0,0,0,0,0,0,0,0,1,0
"20",0,0,0,0,0,0,0,0,0,0,0
"21",2,0,0,0,0,1,0,0,0,1,0
"22",0,0,0,0,0,0,0,0,0,0,0
"23",2,0,0,0,0,0,0,1,1,0,0
"24",0,0,0,0,0,0,0,0,0,0,0
"25",2,1,0,0,0,1,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0
"27",1,0,0,0,0,0,0,1,0,0,0
"28",1,0,0,0,0,0,0,0,0,1,0
"29",0,0,0,0,0,0,0,0,0,0,0
"30",2,0,1,0,0,0,1,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0
"33",3,1,0,0,0,0,1,1,0,0,0
"34",2,0,0,0,0,0,1,1,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0
"38",1,0,0,0,0,0,0,1,0,0,0
"39",3,0,0,0,1,0,1,1,0,0,0
"40",1,0,0,0,0,1,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0
"42",1,0,0,1,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0
"44",2,0,0,0,1,0,1,0,0,0,0
"45",1,0,0,0,0,0,0,0,0,1,0
"46",0,0,0,0,0,0,0,0,0,0,0
"47",1,0,0,0,0,0,0,0,0,1,0
"48",3,1,0,0,1,0,0,0,0,1,0
"49",2,1,0,0,0,1,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0
"51",1,0,0,0,0,0,0,1,0,0,0
"52",1,0,0,0,0,0,0,1,0,0,0
"53",1,0,0,0,0,0,0,0,0,1,0
"54",0,0,0,0,0,0,0,0,0,0,0
"55",1,0,1,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0
"57",1,0,0,0,0,0,0,0,0,1,0
"58",4,0,1,1,0,0,0,1,0,1,0
"59",0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0
"61",2,0,1,0,0,1,0,0,0,0,0
"62",1,0,0,0,0,0,1,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0
"66",1,0,0,0,0,0,0,0,0,1,0
"67",1,1,0,0,0,0,0,0,0,0,0
"68",1,0,0,0,0,1,0,0,0,0,0
"69",3,1,1,0,0,0,0,1,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0
"71",1,0,0,0,0,0,1,0,0,0,0
"72",1,0,0,0,1,0,0,0,0,0,0
"73",3,1,0,0,1,1,0,0,0,0,0
"74",1,0,1,0,0,0,0,0,0,0,0
"75",1,0,0,0,0,0,0,0,1,0,0
"76",1,0,0,0,0,0,1,0,0,0,0
"77",3,0,0,0,1,0,0,0,1,1,0
"78",0,0,0,0,0,0,0,0,0,0,0
"79",1,0,0,0,0,0,0,0,0,1,0
"80",1,0,0,0,0,0,0,1,0,0,0
"81",1,0,0,0,0,0,0,0,0,1,0
"82",2,0,0,0,0,1,0,0,0,1,0
"83",1,0,0,0,0,0,0,0,0,1,0
"84",2,1,0,1,0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0,0,0,0,0
"86",1,0,0,0,0,0,0,0,0,1,0
"87",1,0,0,0,0,0,0,0,1,0,0
"88",1,1,0,0,0,0,0,0,0,0,0
"89",1,0,0,0,0,0,1,0,0,0,0
"90",1,0,0,1,0,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
