"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",3,0,0,0,0,1,0,1,0,1,0
"2",2,0,1,1,0,0,0,0,0,0,0
"3",6,1,1,0,0,1,1,1,0,1,0
"4",6,1,0,1,0,1,1,0,1,1,0
"5",2,0,0,0,0,1,1,0,0,0,0
"6",3,0,0,1,1,0,0,0,1,0,0
"7",2,0,0,0,0,0,1,0,1,0,0
"8",4,0,0,0,1,0,0,1,1,1,0
"9",4,1,0,1,0,1,1,0,0,0,0
"10",2,1,0,0,0,1,0,0,0,0,0
"11",3,0,1,1,0,0,0,0,1,0,0
"12",2,0,0,1,0,0,1,0,0,0,0
"13",5,0,1,1,1,1,0,0,0,1,0
"14",3,1,0,1,0,0,0,0,1,0,0
"15",1,1,0,0,0,0,0,0,0,0,0
"16",3,0,0,1,1,0,0,1,0,0,0
"17",7,0,1,0,1,1,1,1,1,1,0
"18",2,0,0,1,0,0,0,0,0,1,0
"19",5,1,1,0,0,1,0,0,1,1,0
"20",3,0,0,0,1,1,0,0,0,1,0
"21",2,0,0,0,0,0,1,0,1,0,0
"22",5,1,1,1,0,1,0,0,1,0,0
"23",5,0,1,0,1,1,1,0,1,0,0
"24",4,0,0,1,0,1,1,0,1,0,0
"25",7,1,0,1,1,1,0,1,1,1,0
"26",6,1,1,1,1,0,0,0,1,1,0
"27",2,0,1,0,0,0,0,1,0,0,0
"28",8,1,0,1,1,1,1,1,1,1,0
"29",4,0,0,0,1,1,0,1,0,1,0
"30",6,1,0,1,1,1,0,0,1,1,0
"31",5,0,1,0,0,1,1,1,0,1,0
"32",3,0,0,1,0,1,0,0,1,0,0
"33",4,0,1,1,0,1,0,0,1,0,0
"34",5,1,1,0,1,1,0,1,0,0,0
"35",6,1,0,1,1,1,0,0,1,1,0
"36",3,1,1,0,1,0,0,0,0,0,0
"37",3,0,1,1,0,0,0,1,0,0,0
"38",6,1,1,1,1,1,0,0,0,1,0
"39",3,0,1,0,0,1,0,1,0,0,0
"40",6,1,1,1,1,0,1,0,0,1,0
"41",5,0,0,0,0,1,1,1,1,1,0
"42",5,0,1,1,0,0,1,1,1,0,0
"43",4,1,1,0,0,0,0,1,1,0,0
"44",2,0,0,0,1,0,0,0,1,0,0
"45",4,0,1,1,1,0,0,1,0,0,0
"46",4,0,1,1,0,0,0,1,1,0,0
"47",3,0,0,0,1,0,0,0,1,1,0
"48",7,1,0,1,1,0,1,1,1,1,0
"49",5,1,0,1,0,1,1,1,0,0,0
"50",4,0,1,0,1,1,0,0,1,0,0
"51",3,0,1,0,0,1,0,0,0,1,0
"52",8,1,1,0,1,1,1,1,1,1,0
"53",4,0,0,1,1,1,0,1,0,0,0
"54",7,1,1,1,1,1,1,0,1,0,0
"55",4,1,0,1,0,0,0,0,1,1,0
"56",5,0,1,1,0,1,0,1,0,1,0
"57",4,1,0,1,1,0,0,0,1,0,0
"58",4,1,0,1,1,0,0,0,1,0,0
"59",4,0,1,0,1,0,0,1,1,0,0
"60",3,1,0,0,1,0,0,0,1,0,0
"61",6,1,1,0,0,1,0,1,1,1,0
"62",4,0,1,1,0,0,0,1,1,0,0
"63",4,1,1,0,0,0,1,0,1,0,0
"64",5,1,1,1,0,1,1,0,0,0,0
"65",5,0,1,0,1,1,1,1,0,0,0
"66",2,0,1,1,0,0,0,0,0,0,0
"67",4,0,0,0,1,0,1,0,1,1,0
"68",8,1,1,1,1,1,1,1,0,1,0
"69",5,0,0,0,1,1,1,0,1,1,0
"70",3,0,0,0,0,1,1,1,0,0,0
"71",4,1,0,1,1,0,1,0,0,0,0
"72",6,0,1,1,0,1,1,0,1,1,0
"73",5,1,1,1,1,0,0,0,0,1,0
"74",5,0,0,1,1,1,1,0,1,0,0
"75",5,0,0,0,1,0,1,1,1,1,0
"76",4,0,0,1,0,1,1,1,0,0,0
"77",6,1,1,1,0,1,1,0,1,0,0
"78",2,0,0,0,1,0,1,0,0,0,0
"79",3,0,0,1,1,0,0,0,1,0,0
"80",5,0,1,0,1,0,1,1,1,0,0
"81",6,1,0,1,0,1,0,1,1,1,0
"82",6,1,1,0,1,1,0,0,1,1,0
"83",3,1,0,1,0,0,0,0,1,0,0
"84",4,1,1,0,0,1,0,0,0,1,0
"85",6,1,1,1,1,1,1,0,0,0,0
"86",3,0,1,0,1,1,0,0,0,0,0
"87",5,1,0,0,1,0,1,0,1,1,0
"88",4,0,0,1,1,0,1,0,0,1,0
"89",2,0,0,1,0,0,1,0,0,0,0
"90",5,1,1,0,1,0,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
