"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",12,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
"2",10,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0
"3",8,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
"4",10,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0
"5",8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"6",9,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"7",7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0
"8",10,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"9",8,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"10",12,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
"11",7,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"12",5,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"13",10,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
"14",10,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0
"15",7,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"16",8,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0
"17",10,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0
"18",9,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
