"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"2",14,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0
"3",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"4",15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"5",17,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"6",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"7",16,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"8",17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"9",17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"10",15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
"11",17,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"12",16,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"13",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"14",17,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"15",16,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"16",15,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
"17",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"18",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"19",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"20",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"21",17,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"23",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"24",16,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"25",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"26",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"27",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"28",16,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"29",15,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
"30",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"31",17,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"32",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"33",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"34",17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"35",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"36",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"37",15,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"38",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"39",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"40",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"41",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"42",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"43",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"44",17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"45",15,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"46",15,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"47",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"48",17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"49",14,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
"50",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"51",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"52",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"53",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"54",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"55",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"56",16,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"57",15,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0
"58",16,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"59",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"60",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"61",15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
"62",13,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
"63",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"64",14,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"65",16,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"66",17,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"67",17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"68",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"69",15,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"70",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"71",17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"72",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"73",17,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"74",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
