"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",4,0,1,0,0,1,0,1,0,1,0
"2",6,1,0,1,0,1,1,0,1,1,0
"3",4,0,1,0,1,0,0,0,1,1,0
"4",2,0,0,0,1,0,0,0,0,1,0
"5",5,1,0,1,0,1,1,1,0,0,0
"6",3,0,0,1,0,0,0,1,1,0,0
"7",7,0,1,1,1,0,1,1,1,1,0
"8",3,1,0,1,0,0,0,1,0,0,0
"9",4,1,0,0,0,1,1,0,0,1,0
"10",7,1,0,0,1,1,1,1,1,1,0
"11",6,1,0,1,1,1,0,1,1,0,0
"12",5,1,0,1,1,0,1,0,0,1,0
"13",7,0,1,0,1,1,1,1,1,1,0
"14",2,0,0,0,0,0,1,0,1,0,0
"15",1,0,0,0,0,0,0,1,0,0,0
"16",3,0,0,0,1,0,1,1,0,0,0
"17",6,0,1,1,0,1,0,1,1,1,0
"18",8,1,1,1,1,0,1,1,1,1,0
"19",4,0,1,0,1,0,0,1,0,1,0
"20",7,0,1,1,1,1,1,1,0,1,0
"21",5,0,1,0,1,1,0,1,1,0,0
"22",5,1,1,0,1,0,1,1,0,0,0
"23",3,0,0,0,0,1,0,1,0,1,0
"24",3,1,0,0,1,0,1,0,0,0,0
"25",5,1,1,0,0,0,0,1,1,1,0
"26",5,0,1,0,1,0,1,1,1,0,0
"27",5,1,0,1,0,0,1,0,1,1,0
"28",5,1,1,0,1,0,0,0,1,1,0
"29",2,0,0,0,0,1,0,1,0,0,0
"30",4,1,1,0,0,1,0,0,1,0,0
"31",3,0,0,1,1,0,1,0,0,0,0
"32",5,1,0,1,0,0,1,0,1,1,0
"33",5,1,1,0,0,1,0,1,1,0,0
"34",4,1,1,1,0,0,1,0,0,0,0
"35",6,1,1,1,0,0,1,1,1,0,0
"36",7,1,0,1,1,0,1,1,1,1,0
"37",4,0,0,0,0,0,1,1,1,1,0
"38",5,0,1,1,0,0,1,0,1,1,0
"39",4,1,0,0,1,0,0,1,0,1,0
"40",2,0,0,0,0,1,0,1,0,0,0
"41",5,1,0,1,0,0,1,0,1,1,0
"42",6,0,1,1,0,1,1,1,1,0,0
"43",4,0,0,1,1,1,0,0,1,0,0
"44",5,1,0,1,0,1,0,1,0,1,0
"45",3,1,1,0,0,1,0,0,0,0,0
"46",3,0,1,0,0,1,1,0,0,0,0
"47",5,0,1,0,1,1,1,0,1,0,0
"48",6,0,1,1,1,1,0,0,1,1,0
"49",5,1,0,1,0,1,0,1,0,1,0
"50",4,1,0,0,0,0,0,1,1,1,0
"51",5,1,0,0,0,1,1,1,1,0,0
"52",4,0,1,1,1,1,0,0,0,0,0
"53",5,0,1,1,0,1,0,1,1,0,0
"54",6,1,1,0,1,0,1,1,0,1,0
"55",5,0,0,1,0,0,1,1,1,1,0
"56",6,1,1,0,1,0,1,1,0,1,0
"57",5,1,1,0,1,1,0,0,1,0,0
"58",5,0,1,1,0,0,1,1,0,1,0
"59",3,1,0,0,0,1,0,0,0,1,0
"60",5,1,0,0,1,1,0,1,1,0,0
"61",4,0,1,0,1,0,0,0,1,1,0
"62",6,1,1,0,1,1,0,1,0,1,0
"63",6,1,0,0,1,0,1,1,1,1,0
"64",7,1,1,1,1,0,1,1,1,0,0
"65",4,0,0,1,0,0,0,1,1,1,0
"66",2,0,0,0,0,1,1,0,0,0,0
"67",7,1,1,1,1,1,1,0,0,1,0
"68",4,0,0,0,1,0,0,1,1,1,0
"69",7,1,1,1,1,0,0,1,1,1,0
"70",6,1,1,1,1,1,1,0,0,0,0
"71",6,1,0,1,1,1,1,0,1,0,0
"72",3,0,0,1,0,0,1,0,1,0,0
"73",7,1,1,1,1,0,1,0,1,1,0
"74",6,0,1,0,1,1,1,1,0,1,0
"75",3,0,1,0,1,0,0,1,0,0,0
"76",3,0,0,0,0,1,1,0,1,0,0
"77",3,0,0,0,1,1,0,0,1,0,0
"78",3,1,0,0,1,0,0,0,0,1,0
"79",3,0,0,1,1,0,0,1,0,0,0
"80",3,1,0,1,0,0,0,1,0,0,0
"81",4,0,1,0,0,1,0,0,1,1,0
"82",4,1,0,0,1,1,0,1,0,0,0
"83",3,0,0,1,1,0,0,0,1,0,0
"84",6,1,0,0,1,0,1,1,1,1,0
"85",3,0,0,1,1,0,1,0,0,0,0
"86",6,1,1,1,1,1,0,1,0,0,0
"87",4,0,0,1,0,1,1,1,0,0,0
"88",7,1,1,1,0,1,1,1,0,1,0
"89",4,1,1,0,1,0,0,1,0,0,0
"90",5,1,1,0,0,0,1,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
