"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",6,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"2",10,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"3",12,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"4",7,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"5",4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"6",13,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
"7",9,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
"8",10,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0
"9",9,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
"10",8,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"11",12,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
"12",8,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"13",8,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"14",14,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0
"15",13,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0
"16",6,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
"17",9,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
"18",13,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
"19",11,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
"20",9,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
"21",12,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
"22",11,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"23",9,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
"24",12,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0
"25",12,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
"26",11,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0
"27",12,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
"28",7,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"29",7,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
"30",13,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0
"31",3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"32",10,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
"33",12,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"34",7,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"35",8,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"36",9,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0
"37",11,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0
"38",13,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0
"39",9,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
"40",7,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"41",8,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"42",9,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
"43",7,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"44",12,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
"45",10,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0
"46",7,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
"47",11,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
"48",7,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"49",11,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0
"50",11,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
"51",6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
