"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,1,1,0,0,0,1,0,1,0
"2",4,0,1,0,1,0,1,0,0,1,0
"3",4,0,0,0,0,1,1,1,1,0,0
"4",5,1,0,1,1,1,0,0,0,1,0
"5",3,1,0,0,1,1,0,0,0,0,0
"6",7,1,0,1,0,1,1,1,1,1,0
"7",4,0,1,0,0,0,0,1,1,1,0
"8",5,1,1,1,0,0,0,0,1,1,0
"9",6,1,1,1,0,0,0,1,1,1,0
"10",4,0,0,0,0,0,1,1,1,1,0
"11",4,0,0,0,1,0,1,0,1,1,0
"12",5,0,0,0,1,0,1,1,1,1,0
"13",7,1,1,1,0,1,0,1,1,1,0
"14",4,0,0,1,1,0,0,0,1,1,0
"15",5,1,0,0,0,1,1,0,1,1,0
"16",3,0,0,0,0,0,1,1,1,0,0
"17",4,0,0,1,1,1,1,0,0,0,0
"18",3,0,0,1,0,0,0,1,1,0,0
"19",3,1,1,0,0,0,1,0,0,0,0
"20",6,1,1,1,0,1,0,1,0,1,0
"21",3,1,0,1,0,0,1,0,0,0,0
"22",4,0,0,1,1,1,0,1,0,0,0
"23",6,1,0,1,1,0,1,1,0,1,0
"24",5,0,0,1,1,0,0,1,1,1,0
"25",4,0,0,1,0,0,1,1,0,1,0
"26",6,1,0,0,1,0,1,1,1,1,0
"27",1,0,1,0,0,0,0,0,0,0,0
"28",4,1,1,0,0,1,1,0,0,0,0
"29",4,0,0,0,1,1,0,0,1,1,0
"30",5,1,1,1,0,1,0,1,0,0,0
"31",5,0,1,1,1,1,0,0,1,0,0
"32",7,1,1,0,1,1,1,1,1,0,0
"33",5,1,1,1,0,0,1,0,1,0,0
"34",5,1,0,1,1,1,0,0,0,1,0
"35",5,0,0,1,1,0,1,0,1,1,0
"36",4,1,0,0,0,1,1,0,0,1,0
"37",5,1,1,1,0,0,1,1,0,0,0
"38",4,0,1,1,1,1,0,0,0,0,0
"39",6,1,1,1,0,1,1,0,0,1,0
"40",4,0,1,0,1,0,1,0,1,0,0
"41",3,0,0,0,1,1,0,1,0,0,0
"42",5,1,0,0,1,1,0,1,0,1,0
"43",4,0,0,1,1,0,1,1,0,0,0
"44",4,1,1,1,0,0,0,1,0,0,0
"45",3,0,0,0,1,0,0,1,0,1,0
"46",4,0,1,0,0,1,1,1,0,0,0
"47",7,1,1,1,1,0,0,1,1,1,0
"48",3,0,0,0,0,1,1,1,0,0,0
"49",4,0,1,0,1,0,0,0,1,1,0
"50",6,1,1,1,0,0,0,1,1,1,0
"51",2,1,0,0,1,0,0,0,0,0,0
"52",2,0,0,0,1,0,1,0,0,0,0
"53",5,0,0,1,1,0,0,1,1,1,0
"54",7,1,1,1,1,1,1,1,0,0,0
"55",5,1,1,0,1,0,1,0,1,0,0
"56",3,1,0,0,0,1,1,0,0,0,0
"57",6,1,1,0,0,0,1,1,1,1,0
"58",6,1,1,1,1,1,0,0,0,1,0
"59",7,1,1,1,0,1,1,0,1,1,0
"60",5,0,1,0,1,1,0,1,1,0,0
"61",5,1,0,0,1,1,1,0,0,1,0
"62",6,1,1,1,1,1,0,0,0,1,0
"63",4,0,1,1,0,0,0,0,1,1,0
"64",6,1,1,0,1,0,1,1,0,1,0
"65",5,1,1,0,1,0,0,1,1,0,0
"66",5,1,0,1,0,1,1,0,0,1,0
"67",6,1,0,1,1,1,0,1,1,0,0
"68",6,0,1,0,0,1,1,1,1,1,0
"69",4,0,0,0,0,1,1,1,0,1,0
"70",6,1,1,1,1,1,0,1,0,0,0
"71",5,1,0,0,1,0,0,1,1,1,0
"72",4,1,0,1,1,0,0,0,1,0,0
"73",5,0,0,1,1,1,0,1,0,1,0
"74",4,0,1,1,0,1,0,0,0,1,0
"75",1,0,0,0,0,1,0,0,0,0,0
"76",6,0,0,1,1,1,1,1,0,1,0
"77",4,0,0,1,1,0,0,1,0,1,0
"78",4,0,0,1,1,0,0,0,1,1,0
"79",6,1,0,1,0,1,1,0,1,1,0
"80",2,0,1,0,0,0,0,0,1,0,0
"81",3,0,0,0,1,0,1,0,1,0,0
"82",6,0,1,0,1,1,0,1,1,1,0
"83",2,0,0,1,1,0,0,0,0,0,0
"84",2,0,0,0,0,0,1,0,1,0,0
"85",4,1,0,0,1,1,0,0,0,1,0
"86",6,1,1,1,1,0,1,0,0,1,0
"87",5,0,0,1,1,1,1,0,0,1,0
"88",5,0,0,1,0,1,1,1,1,0,0
"89",3,1,1,0,0,0,0,1,0,0,0
"90",5,1,0,0,1,0,1,1,1,0,0
"91",4,0,0,1,0,1,0,0,1,1,0
"92",5,1,0,1,0,0,0,1,1,1,0
"93",4,0,0,1,0,0,1,0,1,1,0
"94",1,1,0,0,0,0,0,0,0,0,0
"95",1,0,0,0,0,0,0,0,0,1,0
"96",6,1,1,0,0,1,1,0,1,1,0
"97",5,0,0,1,1,1,1,1,0,0,0
"98",4,0,0,0,0,1,1,1,1,0,0
"99",4,1,0,1,1,0,0,0,0,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
