"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,0,0,1,1,1,1,0,0,0,0
"2",5,1,0,0,0,1,0,1,1,1,0
"3",5,0,1,1,1,0,1,1,0,0,0
"4",5,0,1,0,1,0,1,0,1,1,0
"5",4,1,1,0,0,0,0,1,1,0,0
"6",2,0,0,0,0,0,1,0,0,1,0
"7",6,1,1,0,1,1,0,1,0,1,0
"8",2,0,0,1,0,0,0,0,0,1,0
"9",5,1,1,0,0,1,1,1,0,0,0
"10",1,0,0,0,0,1,0,0,0,0,0
"11",7,1,1,1,1,1,1,0,1,0,0
"12",4,0,1,1,0,0,0,1,0,1,0
"13",3,0,0,0,1,1,0,1,0,0,0
"14",5,0,0,1,1,0,1,1,1,0,0
"15",5,0,1,0,0,1,1,0,1,1,0
"16",4,1,0,1,0,0,0,1,1,0,0
"17",7,0,1,1,1,1,1,1,1,0,0
"18",7,1,1,1,1,0,1,1,0,1,0
"19",5,0,1,1,1,0,0,1,1,0,0
"20",5,1,1,0,0,0,1,1,1,0,0
"21",4,0,0,1,1,1,0,0,0,1,0
"22",5,1,0,1,1,1,0,0,0,1,0
"23",5,1,0,0,0,1,1,0,1,1,0
"24",4,0,0,1,1,0,0,0,1,1,0
"25",5,0,0,1,0,1,1,1,0,1,0
"26",5,1,0,1,0,1,0,0,1,1,0
"27",0,0,0,0,0,0,0,0,0,0,0
"28",2,0,1,0,1,0,0,0,0,0,0
"29",5,0,1,0,0,1,1,1,0,1,0
"30",8,1,1,0,1,1,1,1,1,1,0
"31",4,0,1,0,0,0,1,1,1,0,0
"32",3,1,0,0,0,1,1,0,0,0,0
"33",3,0,1,0,0,1,1,0,0,0,0
"34",6,1,1,1,0,1,0,0,1,1,0
"35",5,0,0,1,1,1,0,1,0,1,0
"36",7,1,1,1,0,1,1,0,1,1,0
"37",7,0,0,1,1,1,1,1,1,1,0
"38",2,0,0,0,1,0,1,0,0,0,0
"39",3,0,0,1,0,0,1,0,0,1,0
"40",3,1,0,1,0,0,0,0,1,0,0
"41",2,1,0,0,0,0,0,1,0,0,0
"42",7,1,1,1,1,1,0,1,1,0,0
"43",7,1,1,1,1,0,1,1,1,0,0
"44",5,1,1,0,1,1,1,0,0,0,0
"45",3,0,1,0,1,1,0,0,0,0,0
"46",4,1,1,0,0,0,0,1,1,0,0
"47",5,0,1,0,0,1,1,0,1,1,0
"48",7,1,0,1,1,0,1,1,1,1,0
"49",5,0,0,1,1,1,0,1,1,0,0
"50",3,1,0,0,1,0,0,0,1,0,0
"51",5,1,1,0,0,1,0,0,1,1,0
"52",5,1,0,1,0,0,1,1,1,0,0
"53",2,0,0,0,1,0,0,0,1,0,0
"54",6,1,1,0,1,0,1,1,0,1,0
"55",6,1,1,1,0,1,1,0,1,0,0
"56",2,0,0,0,1,1,0,0,0,0,0
"57",4,0,1,0,0,1,1,0,1,0,0
"58",3,0,0,0,0,0,0,1,1,1,0
"59",5,0,1,1,1,0,0,1,0,1,0
"60",5,1,1,0,1,0,1,0,0,1,0
"61",7,0,1,1,1,1,1,0,1,1,0
"62",4,1,0,0,0,1,0,1,1,0,0
"63",6,1,1,0,1,0,1,1,1,0,0
"64",3,0,1,0,0,0,0,1,0,1,0
"65",5,0,0,0,1,0,1,1,1,1,0
"66",3,0,0,0,0,0,1,1,0,1,0
"67",4,0,0,1,1,1,1,0,0,0,0
"68",3,1,0,1,1,0,0,0,0,0,0
"69",4,0,1,0,0,0,1,1,1,0,0
"70",5,0,1,1,0,1,1,1,0,0,0
"71",4,0,0,1,1,0,0,1,1,0,0
"72",5,1,0,1,1,1,0,1,0,0,0
"73",3,0,1,0,1,0,1,0,0,0,0
"74",3,0,0,1,0,0,0,1,1,0,0
"75",6,1,0,1,1,1,0,0,1,1,0
"76",6,0,1,1,1,1,0,1,1,0,0
"77",3,0,0,0,0,1,1,0,0,1,0
"78",4,1,0,0,1,0,0,1,0,1,0
"79",4,1,1,1,0,0,1,0,0,0,0
"80",6,1,1,1,1,1,0,0,1,0,0
"81",3,0,1,1,1,0,0,0,0,0,0
"82",2,0,1,0,0,0,1,0,0,0,0
"83",4,0,0,1,1,1,0,0,1,0,0
"84",3,1,0,0,1,0,1,0,0,0,0
"85",4,0,1,0,0,0,1,0,1,1,0
"86",3,0,0,0,0,1,1,0,0,1,0
"87",6,1,1,0,1,0,1,1,0,1,0
"88",6,0,1,1,0,1,1,0,1,1,0
"89",4,1,1,0,1,0,0,1,0,0,0
"90",4,1,0,0,0,0,1,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
