"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",6,0,1,0,1,1,1,1,1,0,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",8,1,0,1,1,1,1,1,1,1,0
"5",7,0,1,1,0,1,1,1,1,1,0
"6",5,0,0,1,1,1,1,1,0,0,0
"7",9,1,1,1,1,1,1,1,1,1,0
"8",9,1,1,1,1,1,1,1,1,1,0
"9",8,1,1,1,0,1,1,1,1,1,0
"10",8,1,1,1,1,0,1,1,1,1,0
"11",7,0,1,1,1,1,0,1,1,1,0
"12",8,1,1,1,1,1,1,1,1,0,0
"13",8,1,1,1,1,1,1,0,1,1,0
"14",8,1,1,1,1,1,1,1,1,0,0
"15",8,1,1,1,1,1,1,1,0,1,0
"16",9,1,1,1,1,1,1,1,1,1,0
"17",9,1,1,1,1,1,1,1,1,1,0
"18",8,1,1,1,1,0,1,1,1,1,0
"19",7,1,0,1,1,1,1,1,0,1,0
"20",9,1,1,1,1,1,1,1,1,1,0
"21",8,1,1,1,0,1,1,1,1,1,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",7,0,1,1,1,1,0,1,1,1,0
"24",8,1,1,1,1,1,1,0,1,1,0
"25",7,1,0,1,1,0,1,1,1,1,0
"26",8,0,1,1,1,1,1,1,1,1,0
"27",8,1,1,1,0,1,1,1,1,1,0
"28",8,1,0,1,1,1,1,1,1,1,0
"29",8,1,1,1,1,1,0,1,1,1,0
"30",7,1,1,1,0,1,0,1,1,1,0
"31",8,1,1,1,1,1,1,1,1,0,0
"32",7,1,1,1,0,1,1,1,1,0,0
"33",8,1,1,1,1,1,0,1,1,1,0
"34",9,1,1,1,1,1,1,1,1,1,0
"35",9,1,1,1,1,1,1,1,1,1,0
"36",8,1,1,1,1,1,0,1,1,1,0
"37",8,1,1,1,1,1,1,1,1,0,0
"38",9,1,1,1,1,1,1,1,1,1,0
"39",9,1,1,1,1,1,1,1,1,1,0
"40",8,1,1,1,1,1,1,1,1,0,0
"41",9,1,1,1,1,1,1,1,1,1,0
"42",8,1,1,1,0,1,1,1,1,1,0
"43",8,1,0,1,1,1,1,1,1,1,0
"44",8,0,1,1,1,1,1,1,1,1,0
"45",9,1,1,1,1,1,1,1,1,1,0
"46",9,1,1,1,1,1,1,1,1,1,0
"47",8,1,1,1,1,1,1,1,0,1,0
"48",9,1,1,1,1,1,1,1,1,1,0
"49",6,0,1,1,0,0,1,1,1,1,0
"50",8,1,0,1,1,1,1,1,1,1,0
"51",8,1,1,1,1,0,1,1,1,1,0
"52",9,1,1,1,1,1,1,1,1,1,0
"53",8,1,1,1,1,0,1,1,1,1,0
"54",6,0,0,0,1,1,1,1,1,1,0
"55",9,1,1,1,1,1,1,1,1,1,0
"56",7,1,1,0,0,1,1,1,1,1,0
"57",9,1,1,1,1,1,1,1,1,1,0
"58",9,1,1,1,1,1,1,1,1,1,0
"59",8,1,1,0,1,1,1,1,1,1,0
"60",8,0,1,1,1,1,1,1,1,1,0
"61",8,1,1,1,0,1,1,1,1,1,0
"62",7,1,1,1,1,0,1,1,1,0,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",7,1,0,0,1,1,1,1,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",9,1,1,1,1,1,1,1,1,1,0
"67",6,0,1,1,0,1,1,1,0,1,0
"68",8,1,1,1,1,1,1,1,0,1,0
"69",8,1,0,1,1,1,1,1,1,1,0
"70",8,1,1,1,1,0,1,1,1,1,0
"71",5,0,1,0,0,0,1,1,1,1,0
"72",9,1,1,1,1,1,1,1,1,1,0
"73",9,1,1,1,1,1,1,1,1,1,0
"74",7,1,1,0,0,1,1,1,1,1,0
"75",7,1,0,1,0,1,1,1,1,1,0
"76",8,1,1,0,1,1,1,1,1,1,0
"77",8,1,1,1,1,1,1,1,0,1,0
"78",7,1,1,1,1,0,1,0,1,1,0
"79",9,1,1,1,1,1,1,1,1,1,0
"80",8,1,1,1,1,1,1,0,1,1,0
"81",8,1,1,1,1,1,1,1,0,1,0
"82",8,1,1,1,1,1,1,1,0,1,0
"83",8,1,1,1,1,1,1,0,1,1,0
"84",8,1,1,1,1,1,1,0,1,1,0
"85",7,1,1,1,0,0,1,1,1,1,0
"86",9,1,1,1,1,1,1,1,1,1,0
"87",7,0,1,1,1,1,1,1,1,0,0
"88",7,1,1,0,1,1,1,1,0,1,0
"89",8,1,1,1,1,0,1,1,1,1,0
"90",8,1,1,1,1,1,1,0,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
