"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",13,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
"2",6,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
"3",9,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
"4",9,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
"5",10,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
"6",10,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0
"7",10,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0
"8",9,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0
"9",9,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
