"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,0,1,1,1,0,1,1,0,0,0
"2",4,0,0,1,0,0,1,1,0,1,0
"3",4,0,0,0,1,0,1,1,1,0,0
"4",3,0,0,0,1,0,0,1,1,0,0
"5",5,0,1,0,1,0,1,1,0,1,0
"6",5,1,1,0,0,0,1,0,1,1,0
"7",6,1,0,1,0,1,1,1,0,1,0
"8",7,0,0,1,1,1,1,1,1,1,0
"9",4,1,0,0,0,1,0,1,0,1,0
"10",3,0,1,1,0,0,0,1,0,0,0
"11",4,1,0,1,0,0,0,1,1,0,0
"12",1,0,1,0,0,0,0,0,0,0,0
"13",3,0,0,1,1,0,0,0,0,1,0
"14",4,1,0,0,1,0,1,0,1,0,0
"15",3,1,0,0,1,0,1,0,0,0,0
"16",6,1,1,0,1,0,0,1,1,1,0
"17",7,1,1,0,1,1,1,1,0,1,0
"18",4,0,0,0,1,0,1,1,0,1,0
"19",7,0,1,1,1,1,0,1,1,1,0
"20",4,0,1,0,0,0,1,0,1,1,0
"21",4,1,0,0,1,0,0,1,1,0,0
"22",5,0,0,1,0,1,1,0,1,1,0
"23",3,0,0,0,1,1,0,0,0,1,0
"24",4,1,0,1,0,1,0,0,0,1,0
"25",4,0,0,0,1,0,1,1,1,0,0
"26",2,0,0,0,1,0,0,1,0,0,0
"27",4,1,0,0,0,0,1,0,1,1,0
"28",4,1,0,0,1,0,0,0,1,1,0
"29",3,0,0,1,1,0,0,0,1,0,0
"30",5,0,1,0,0,1,1,1,0,1,0
"31",3,1,0,1,0,1,0,0,0,0,0
"32",8,1,1,1,1,1,1,0,1,1,0
"33",3,1,0,0,0,0,1,1,0,0,0
"34",4,0,1,0,1,0,1,1,0,0,0
"35",4,0,0,0,1,1,1,0,0,1,0
"36",3,0,0,0,1,0,0,1,0,1,0
"37",3,0,0,1,0,0,1,0,1,0,0
"38",5,1,0,0,0,1,1,1,1,0,0
"39",4,1,0,0,1,0,0,1,1,0,0
"40",6,0,1,1,0,0,1,1,1,1,0
"41",4,1,1,1,1,0,0,0,0,0,0
"42",3,1,1,0,1,0,0,0,0,0,0
"43",4,0,1,1,1,0,0,0,1,0,0
"44",4,1,0,0,1,0,0,1,0,1,0
"45",5,0,0,1,1,1,1,1,0,0,0
"46",5,1,1,0,1,1,0,0,0,1,0
"47",2,0,0,1,0,0,0,1,0,0,0
"48",4,1,1,1,0,1,0,0,0,0,0
"49",3,1,1,0,0,1,0,0,0,0,0
"50",3,0,0,0,0,0,0,1,1,1,0
"51",4,1,0,1,1,0,0,0,1,0,0
"52",3,0,0,1,0,0,0,1,1,0,0
"53",2,1,0,1,0,0,0,0,0,0,0
"54",3,1,0,0,0,0,0,1,1,0,0
"55",5,1,1,0,1,0,1,0,1,0,0
"56",6,1,1,1,1,1,0,0,1,0,0
"57",3,1,0,1,0,0,0,1,0,0,0
"58",0,0,0,0,0,0,0,0,0,0,0
"59",4,0,0,1,1,0,1,0,1,0,0
"60",3,0,0,1,0,1,1,0,0,0,0
"61",8,1,1,1,0,1,1,1,1,1,0
"62",4,1,1,0,0,1,0,1,0,0,0
"63",5,0,1,0,1,1,1,0,0,1,0
"64",5,0,1,1,0,0,1,0,1,1,0
"65",3,0,1,0,0,0,1,0,1,0,0
"66",6,1,0,0,1,0,1,1,1,1,0
"67",6,1,0,1,1,1,1,0,1,0,0
"68",5,1,0,1,0,1,0,1,0,1,0
"69",6,1,0,1,1,0,1,0,1,1,0
"70",5,0,1,0,0,1,1,1,0,1,0
"71",4,1,1,0,0,1,0,0,1,0,0
"72",4,0,0,0,0,1,1,1,1,0,0
"73",5,1,1,0,1,0,1,1,0,0,0
"74",3,0,1,1,0,0,0,0,0,1,0
"75",3,0,0,1,0,1,0,0,1,0,0
"76",4,0,1,1,0,1,0,0,1,0,0
"77",4,0,1,0,1,1,0,0,1,0,0
"78",7,1,1,1,1,0,1,0,1,1,0
"79",4,1,0,0,0,1,1,1,0,0,0
"80",5,0,1,1,1,0,1,0,0,1,0
"81",3,0,1,0,1,0,1,0,0,0,0
"82",3,0,0,0,1,0,1,0,0,1,0
"83",4,0,1,1,1,0,1,0,0,0,0
"84",6,1,1,0,0,0,1,1,1,1,0
"85",6,1,1,1,0,0,0,1,1,1,0
"86",2,0,0,0,0,0,0,0,1,1,0
"87",4,1,0,1,0,1,0,1,0,0,0
"88",3,0,1,1,0,0,0,0,1,0,0
"89",3,0,0,1,0,0,1,0,1,0,0
"90",3,0,1,1,0,0,1,0,0,0,0
"91",6,0,0,1,1,0,1,1,1,1,0
"92",4,0,1,1,0,0,0,1,1,0,0
"93",5,1,0,0,1,0,0,1,1,1,0
"94",5,0,1,1,0,1,0,0,1,1,0
"95",4,1,1,1,0,0,1,0,0,0,0
"96",3,1,0,0,1,0,0,1,0,0,0
"97",3,0,1,0,0,0,0,1,0,1,0
"98",8,1,1,1,1,1,1,1,1,0,0
"99",4,1,0,0,0,1,0,1,0,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
