"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
"2",4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3",14,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"4",9,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"5",10,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"6",9,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0
"7",9,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"8",14,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"9",8,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"10",11,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0
"11",8,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
"12",11,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"13",9,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
"14",10,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
"15",6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"16",8,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0
"17",8,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
"18",10,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
"19",12,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"20",8,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"21",12,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0
"22",7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
"23",14,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"24",9,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
"25",10,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
"26",7,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"27",11,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
"28",12,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0
"29",8,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
"30",12,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"31",9,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"32",7,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
"33",9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
"34",10,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
"35",9,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"36",8,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
"37",14,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"38",10,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
"39",15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"40",9,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
"41",12,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0
"42",6,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
"43",13,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"44",11,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
"45",15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
"46",12,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0
"47",9,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"48",15,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"49",12,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
"50",10,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
"51",7,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"52",8,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0
"53",8,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"54",9,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
"55",12,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0
"56",11,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"57",13,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0
"58",11,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
"59",9,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0
"60",7,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
"61",11,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0
"62",9,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"63",8,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
"64",9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"65",8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0
"66",8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
"67",14,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0
"68",10,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"69",11,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0
"70",13,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"71",10,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"72",9,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"73",10,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"74",9,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0
"75",9,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
"76",12,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
"77",5,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"78",8,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"79",12,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
"80",10,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
"81",11,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0
"82",9,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0
"83",8,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"84",9,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
"85",12,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0
"86",10,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
"87",10,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"88",10,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
"89",9,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0
