"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",8,1,1,1,1,1,1,1,0,1,0
"2",9,1,1,1,1,1,1,1,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",8,1,1,1,1,1,0,1,1,1,0
"5",8,1,1,1,1,1,1,1,0,1,0
"6",8,1,1,1,0,1,1,1,1,1,0
"7",8,1,1,1,1,1,0,1,1,1,0
"8",9,1,1,1,1,1,1,1,1,1,0
"9",8,1,1,1,1,0,1,1,1,1,0
"10",8,1,1,1,0,1,1,1,1,1,0
"11",6,0,0,1,1,1,1,1,1,0,0
"12",8,1,1,0,1,1,1,1,1,1,0
"13",8,1,0,1,1,1,1,1,1,1,0
"14",7,1,1,1,1,0,0,1,1,1,0
"15",9,1,1,1,1,1,1,1,1,1,0
"16",8,0,1,1,1,1,1,1,1,1,0
"17",9,1,1,1,1,1,1,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",9,1,1,1,1,1,1,1,1,1,0
"20",7,1,1,1,1,1,1,0,1,0,0
"21",8,1,1,1,1,1,0,1,1,1,0
"22",4,0,1,0,0,1,1,1,0,0,0
"23",8,0,1,1,1,1,1,1,1,1,0
"24",8,1,1,1,1,1,1,1,0,1,0
"25",8,1,1,1,1,1,1,0,1,1,0
"26",7,1,1,0,1,1,1,1,1,0,0
"27",8,0,1,1,1,1,1,1,1,1,0
"28",8,1,1,1,1,0,1,1,1,1,0
"29",9,1,1,1,1,1,1,1,1,1,0
"30",9,1,1,1,1,1,1,1,1,1,0
"31",7,1,1,1,1,0,1,0,1,1,0
"32",6,1,1,0,1,1,1,0,1,0,0
"33",8,1,1,1,1,1,0,1,1,1,0
"34",9,1,1,1,1,1,1,1,1,1,0
"35",8,0,1,1,1,1,1,1,1,1,0
"36",9,1,1,1,1,1,1,1,1,1,0
"37",8,1,1,1,1,1,1,1,0,1,0
"38",8,1,1,1,0,1,1,1,1,1,0
"39",7,0,1,0,1,1,1,1,1,1,0
"40",9,1,1,1,1,1,1,1,1,1,0
"41",8,1,1,1,1,1,0,1,1,1,0
"42",9,1,1,1,1,1,1,1,1,1,0
"43",8,1,1,0,1,1,1,1,1,1,0
"44",9,1,1,1,1,1,1,1,1,1,0
"45",8,1,1,1,1,1,0,1,1,1,0
"46",8,1,1,0,1,1,1,1,1,1,0
"47",9,1,1,1,1,1,1,1,1,1,0
"48",9,1,1,1,1,1,1,1,1,1,0
"49",8,1,1,1,1,1,1,1,1,0,0
"50",7,1,1,1,1,0,1,1,0,1,0
"51",7,1,1,0,1,0,1,1,1,1,0
"52",8,1,1,1,1,1,1,1,1,0,0
"53",9,1,1,1,1,1,1,1,1,1,0
"54",8,1,1,1,1,1,1,1,0,1,0
"55",8,1,1,1,1,1,1,1,0,1,0
"56",7,0,1,1,1,1,0,1,1,1,0
"57",8,1,1,1,1,1,1,1,0,1,0
"58",8,1,1,1,1,1,1,1,0,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",7,1,1,1,0,1,1,0,1,1,0
"61",9,1,1,1,1,1,1,1,1,1,0
"62",9,1,1,1,1,1,1,1,1,1,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",8,1,1,1,1,1,0,1,1,1,0
"65",8,1,1,1,1,1,0,1,1,1,0
"66",8,1,1,0,1,1,1,1,1,1,0
"67",8,1,1,1,1,1,1,1,1,0,0
"68",8,1,1,1,1,1,0,1,1,1,0
"69",8,1,1,1,1,0,1,1,1,1,0
"70",8,1,1,1,1,1,0,1,1,1,0
"71",9,1,1,1,1,1,1,1,1,1,0
"72",7,1,1,1,1,1,0,0,1,1,0
"73",8,0,1,1,1,1,1,1,1,1,0
"74",8,1,1,1,1,1,0,1,1,1,0
"75",8,0,1,1,1,1,1,1,1,1,0
"76",7,1,1,0,0,1,1,1,1,1,0
"77",9,1,1,1,1,1,1,1,1,1,0
"78",9,1,1,1,1,1,1,1,1,1,0
"79",8,1,0,1,1,1,1,1,1,1,0
"80",8,0,1,1,1,1,1,1,1,1,0
"81",9,1,1,1,1,1,1,1,1,1,0
"82",9,1,1,1,1,1,1,1,1,1,0
"83",9,1,1,1,1,1,1,1,1,1,0
"84",9,1,1,1,1,1,1,1,1,1,0
"85",8,1,1,1,1,1,1,1,1,0,0
"86",7,1,0,1,1,1,0,1,1,1,0
"87",8,1,1,1,0,1,1,1,1,1,0
"88",8,1,1,1,1,1,1,1,0,1,0
"89",7,1,1,1,0,1,1,1,1,0,0
"90",8,1,1,0,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
