"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"2",7,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"3",10,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
"4",9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0
"5",10,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0
"6",10,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"7",13,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0
"8",12,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
"9",10,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
"10",7,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"11",6,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"12",8,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
"13",11,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
"14",9,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
"15",6,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"16",7,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
"17",9,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0
"18",11,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"19",11,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0
"20",10,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"21",10,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"22",6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"23",10,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0
"24",7,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
"25",11,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0
"26",8,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
"27",11,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0
"28",14,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"29",12,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0
"30",9,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"31",10,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0
"32",8,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"33",10,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0
"34",12,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"35",12,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
"36",12,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0
"37",10,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
"38",13,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"39",9,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
"40",7,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
"41",10,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0
"42",12,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0
"43",14,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
"44",11,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
"45",9,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"46",12,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0
"47",8,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
"48",10,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
"49",8,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
"50",8,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"51",9,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
"52",9,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"53",9,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
"54",10,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0
"55",7,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"56",10,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
"57",5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"58",9,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"59",11,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"60",9,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
"61",10,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"62",10,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
"63",11,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
"64",8,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"65",10,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0
"66",6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"67",7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
"68",9,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0
"69",10,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
"70",12,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
"71",11,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
"72",12,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0
"73",7,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"74",12,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
"75",10,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
"76",6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"77",9,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
"78",7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
"79",12,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0
"80",11,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
"81",13,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"82",8,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
"83",9,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
"84",11,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0
"85",13,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"86",13,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0
"87",10,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
"88",16,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
"89",11,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"90",8,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
"91",13,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
"92",8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
"93",13,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"94",10,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0
"95",7,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"96",11,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0
"97",11,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0
"98",11,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0
"99",9,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
