"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
"2",6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
"3",10,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0
"4",6,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"5",10,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0
"6",11,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"7",10,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
"8",14,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
"9",10,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0
"10",8,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"11",9,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"12",10,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0
"13",9,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0
"14",11,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0
"15",8,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
"16",7,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"17",14,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0
"18",10,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
"19",7,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"20",14,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0
"21",9,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
"22",9,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0
"23",10,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"24",8,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
"25",9,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
"26",11,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
"27",12,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0
"28",10,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
"29",7,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
"30",7,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"31",14,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
"32",9,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0
"33",12,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
"34",8,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"35",10,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
"36",8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
"37",12,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0
"38",8,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"39",9,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0
"40",10,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"41",11,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0
"42",13,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
"43",8,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"44",8,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
"45",10,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0
"46",9,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
"47",11,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0
"48",10,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0
"49",8,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
"50",9,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0
"51",8,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
"52",10,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
"53",8,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"54",9,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
"55",11,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"56",12,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
"57",12,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0
"58",11,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0
"59",8,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
"60",7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
"61",10,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0
"62",12,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
"63",12,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0
"64",9,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
"65",10,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
"66",10,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0
"67",8,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0
"68",9,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"69",12,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0
"70",12,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0
"71",11,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"72",12,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
"73",8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"74",10,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
"75",14,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
