"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"2",16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"3",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"4",17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"5",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"6",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"7",16,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"8",16,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"9",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"10",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"11",16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
"12",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"13",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"14",16,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"15",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"16",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"17",17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"18",18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"19",15,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
"20",17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
"21",17,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"22",16,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"23",16,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"24",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"25",17,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"26",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"27",16,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"28",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"29",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"30",17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"31",17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"32",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"33",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"34",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"35",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"36",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"37",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"38",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"39",17,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"40",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"41",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"42",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"43",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"44",17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"45",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"46",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"47",16,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"48",16,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
