"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",16,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
"2",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"3",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"4",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"5",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"6",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"7",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"8",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"9",16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"10",16,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"11",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"12",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"13",17,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"14",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"16",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"17",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"18",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"19",17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"20",15,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"21",11,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
"22",17,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"23",17,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"24",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"25",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"26",14,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
"27",16,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"28",17,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"29",16,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"30",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"31",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"32",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"33",13,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
"34",15,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
"35",16,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"36",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"37",15,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
"38",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"39",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
