"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",1,0,0,0,1,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0
"3",2,0,1,1,0,0,0,0,0,0,0
"4",1,0,0,0,0,0,0,1,0,0,0
"5",1,0,0,0,0,0,0,0,1,0,0
"6",2,0,0,0,0,1,0,1,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,0,0,0,1,0,0,0,0
"9",3,0,0,0,0,0,1,1,0,1,0
"10",1,0,0,0,0,1,0,0,0,0,0
"11",1,0,0,0,0,0,0,1,0,0,0
"12",1,0,0,0,0,0,1,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,0,0,1,0,0,0,0
"15",2,1,0,0,0,0,0,0,0,1,0
"16",1,0,0,0,0,1,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0
"18",1,1,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
