"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",9,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
"2",14,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"3",12,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
"4",12,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0
"5",11,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"6",9,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
"7",7,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
"8",8,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
"9",13,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0
"10",10,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0
"11",13,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
"12",12,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
"13",13,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"14",8,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
"15",12,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"16",8,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
"17",10,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
"18",9,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
"19",11,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0
"20",11,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
"21",7,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"22",12,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"23",11,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0
"24",9,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
"25",10,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
"26",9,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
"27",8,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
"28",6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"29",12,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0
"30",8,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
"31",11,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0
"32",11,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
"33",7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
"34",6,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"35",10,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
"36",9,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"37",11,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0
"38",7,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"39",6,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
