"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,1,1,1,1,1,0,0,0
"2",4,0,1,1,0,0,0,1,0,1,0
"3",5,0,1,1,0,1,1,0,1,0,0
"4",6,1,0,1,0,1,0,1,1,1,0
"5",5,1,1,1,0,1,1,0,0,0,0
"6",5,1,0,0,0,1,1,1,0,1,0
"7",5,0,0,0,0,1,1,1,1,1,0
"8",4,0,1,1,1,0,0,0,1,0,0
"9",6,1,0,1,1,1,1,0,0,1,0
"10",2,0,1,0,0,0,0,0,1,0,0
"11",2,1,1,0,0,0,0,0,0,0,0
"12",5,0,0,1,1,0,1,1,0,1,0
"13",2,0,0,0,0,1,0,0,0,1,0
"14",4,1,1,0,1,0,0,1,0,0,0
"15",2,1,0,0,0,0,1,0,0,0,0
"16",6,0,1,1,1,0,1,1,1,0,0
"17",6,1,1,1,1,0,0,1,1,0,0
"18",0,0,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
