"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",6,1,0,1,0,1,0,1,1,1,0
"2",6,1,1,0,0,1,0,1,1,1,0
"3",4,0,1,1,0,0,0,0,1,1,0
"4",5,0,1,0,0,0,1,1,1,1,0
"5",4,1,0,1,1,0,0,0,1,0,0
"6",5,0,0,0,1,0,1,1,1,1,0
"7",3,0,0,0,1,0,0,1,0,1,0
"8",6,0,0,0,1,1,1,1,1,1,0
"9",3,1,0,1,0,0,0,1,0,0,0
"10",3,0,0,1,0,1,0,0,0,1,0
"11",4,0,1,1,0,0,1,0,1,0,0
"12",2,0,0,1,0,0,0,0,1,0,0
"13",3,0,0,1,1,0,0,0,1,0,0
"14",5,0,0,1,1,0,1,1,1,0,0
"15",5,0,1,1,1,1,0,1,0,0,0
"16",5,0,1,1,0,1,0,0,1,1,0
"17",6,0,0,1,1,1,1,1,1,0,0
"18",5,0,0,0,1,1,1,0,1,1,0
"19",3,1,1,0,0,0,0,0,0,1,0
"20",1,0,0,1,0,0,0,0,0,0,0
"21",2,0,0,0,0,1,0,1,0,0,0
"22",4,0,0,1,0,0,1,0,1,1,0
"23",6,1,1,0,0,1,1,1,1,0,0
"24",5,0,1,1,1,1,0,1,0,0,0
"25",4,0,0,0,1,1,0,1,1,0,0
"26",4,1,1,1,0,0,0,1,0,0,0
"27",4,1,0,0,1,0,1,1,0,0,0
"28",4,0,0,1,0,0,1,0,1,1,0
"29",8,1,1,1,1,1,1,0,1,1,0
"30",3,1,1,0,0,0,0,1,0,0,0
"31",5,1,0,0,0,1,1,0,1,1,0
"32",7,1,1,1,1,1,0,1,1,0,0
"33",5,1,0,0,1,0,1,0,1,1,0
"34",2,0,0,0,0,0,0,1,0,1,0
"35",5,0,1,0,0,0,1,1,1,1,0
"36",4,1,1,0,0,1,0,0,1,0,0
"37",6,1,1,0,0,0,1,1,1,1,0
"38",4,1,0,1,0,1,0,1,0,0,0
"39",1,0,0,1,0,0,0,0,0,0,0
"40",5,0,1,1,0,1,0,1,0,1,0
"41",5,1,1,0,1,1,0,0,1,0,0
"42",1,0,0,0,0,0,0,0,1,0,0
"43",6,1,1,0,1,1,1,0,0,1,0
"44",3,0,1,0,0,1,0,1,0,0,0
"45",5,1,0,1,0,0,1,1,0,1,0
"46",3,1,0,0,0,1,0,1,0,0,0
"47",5,1,1,0,1,0,1,0,0,1,0
"48",3,1,0,0,1,0,1,0,0,0,0
"49",7,0,1,1,0,1,1,1,1,1,0
"50",3,1,0,1,0,0,1,0,0,0,0
"51",5,1,1,1,0,0,0,0,1,1,0
"52",4,1,0,0,1,1,0,1,0,0,0
"53",6,0,1,1,0,1,1,0,1,1,0
"54",5,1,0,1,0,0,1,1,1,0,0
"55",1,0,0,1,0,0,0,0,0,0,0
"56",4,0,1,0,1,1,1,0,0,0,0
"57",4,1,0,0,1,0,1,1,0,0,0
"58",8,1,1,1,1,1,0,1,1,1,0
"59",2,0,0,0,1,0,0,0,1,0,0
"60",6,0,1,1,0,1,1,1,1,0,0
"61",4,1,0,0,0,1,1,1,0,0,0
"62",5,1,0,1,1,1,0,0,0,1,0
"63",4,0,1,0,0,0,1,1,1,0,0
"64",4,0,0,1,0,1,1,1,0,0,0
"65",4,0,0,1,0,0,0,1,1,1,0
"66",3,0,0,1,0,0,0,1,1,0,0
"67",4,0,0,1,1,1,1,0,0,0,0
"68",2,0,0,0,0,0,1,1,0,0,0
"69",5,0,0,1,0,1,0,1,1,1,0
"70",2,0,0,0,1,0,1,0,0,0,0
"71",4,0,1,1,0,0,1,0,1,0,0
"72",4,1,0,0,0,0,1,1,1,0,0
"73",4,1,1,0,0,0,1,0,1,0,0
"74",5,1,0,1,0,1,0,1,0,1,0
"75",6,0,0,1,1,1,1,0,1,1,0
"76",6,0,1,1,1,1,0,1,0,1,0
"77",5,1,1,1,1,1,0,0,0,0,0
"78",7,1,1,0,1,1,1,1,0,1,0
"79",4,1,0,1,1,0,1,0,0,0,0
"80",3,0,0,0,1,0,1,1,0,0,0
"81",6,1,1,0,1,1,1,0,1,0,0
"82",5,0,1,0,0,1,1,1,1,0,0
"83",5,0,0,1,1,1,1,0,1,0,0
"84",4,0,1,0,1,1,0,0,1,0,0
"85",3,1,0,1,0,0,0,0,1,0,0
"86",6,0,1,1,1,1,1,0,1,0,0
"87",4,0,0,1,1,0,1,1,0,0,0
"88",5,1,0,1,1,0,1,0,1,0,0
"89",4,0,0,0,1,1,0,0,1,1,0
"90",6,1,1,1,1,1,1,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
