"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",6,1,0,1,1,1,0,1,1,0,0
"2",3,1,0,0,0,1,0,1,0,0,0
"3",3,0,0,0,0,0,1,0,1,1,0
"4",5,0,1,0,1,0,1,1,1,0,0
"5",5,1,1,0,1,1,1,0,0,0,0
"6",4,1,0,0,0,0,1,0,1,1,0
"7",1,1,0,0,0,0,0,0,0,0,0
"8",4,1,1,1,0,1,0,0,0,0,0
"9",4,0,1,1,0,0,0,1,0,1,0
"10",6,1,0,1,0,1,1,1,0,1,0
"11",4,0,0,1,0,1,0,0,1,1,0
"12",5,1,1,1,0,0,1,0,0,1,0
"13",5,0,0,0,1,1,0,1,1,1,0
"14",5,1,0,1,0,1,0,1,0,1,0
"15",3,1,0,1,1,0,0,0,0,0,0
"16",3,0,0,0,1,1,1,0,0,0,0
"17",6,1,1,1,1,1,0,0,0,1,0
"18",4,0,0,1,0,1,0,1,1,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
