"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,0,0,0,0,1,0,0,1,0,0
"2",5,0,0,1,1,0,1,1,1,0,0
"3",4,0,0,1,0,0,0,1,1,1,0
"4",5,0,1,0,1,1,1,1,0,0,0
"5",4,0,1,0,1,0,1,0,1,0,0
"6",2,0,0,0,1,0,0,0,0,1,0
"7",5,1,0,1,1,0,1,1,0,0,0
"8",3,1,0,0,1,0,0,1,0,0,0
"9",5,1,1,0,1,0,0,1,1,0,0
"10",6,1,1,1,1,0,0,1,0,1,0
"11",2,0,0,0,0,0,0,1,1,0,0
"12",3,0,1,1,0,0,0,0,1,0,0
"13",7,1,1,0,1,1,1,1,0,1,0
"14",5,1,1,0,1,0,1,1,0,0,0
"15",2,0,0,0,0,1,1,0,0,0,0
"16",6,1,0,1,1,1,1,0,0,1,0
"17",4,0,1,1,0,1,0,0,0,1,0
"18",8,0,1,1,1,1,1,1,1,1,0
"19",2,0,0,1,0,1,0,0,0,0,0
"20",2,0,0,0,1,1,0,0,0,0,0
"21",7,1,1,1,1,1,1,1,0,0,0
"22",5,0,0,1,1,0,1,0,1,1,0
"23",4,1,0,0,0,1,0,1,0,1,0
"24",5,0,1,1,1,1,1,0,0,0,0
"25",4,1,0,0,0,1,0,0,1,1,0
"26",7,0,0,1,1,1,1,1,1,1,0
"27",7,1,1,1,0,1,1,1,0,1,0
"28",6,1,0,0,1,1,0,1,1,1,0
"29",1,0,1,0,0,0,0,0,0,0,0
"30",5,1,1,0,0,1,1,0,0,1,0
"31",4,1,0,0,0,0,0,1,1,1,0
"32",5,1,0,0,1,1,0,1,1,0,0
"33",2,0,1,0,0,0,0,0,1,0,0
"34",5,0,0,1,1,0,1,1,1,0,0
"35",5,0,1,1,1,0,0,1,1,0,0
"36",3,0,0,1,0,0,1,1,0,0,0
"37",5,0,1,0,0,1,1,1,0,1,0
"38",5,0,1,1,0,1,0,1,0,1,0
"39",2,0,0,0,0,0,0,0,1,1,0
"40",6,0,1,1,0,1,0,1,1,1,0
"41",6,1,0,0,1,1,1,0,1,1,0
"42",6,1,1,0,0,1,1,1,0,1,0
"43",4,0,1,0,0,0,1,1,0,1,0
"44",6,1,0,1,1,1,1,1,0,0,0
"45",3,1,0,0,0,0,1,1,0,0,0
"46",3,1,0,0,0,1,0,0,1,0,0
"47",5,0,0,1,0,0,1,1,1,1,0
"48",6,0,1,1,1,1,0,1,1,0,0
"49",4,1,0,1,1,1,0,0,0,0,0
"50",6,1,1,0,1,0,0,1,1,1,0
"51",5,0,1,1,1,1,0,0,1,0,0
"52",3,0,1,1,0,1,0,0,0,0,0
"53",2,0,0,1,0,0,0,1,0,0,0
"54",6,1,1,1,1,0,0,1,1,0,0
"55",4,1,0,0,0,1,1,0,0,1,0
"56",5,1,0,0,1,0,0,1,1,1,0
"57",6,0,1,1,0,1,1,1,0,1,0
"58",7,1,1,1,1,0,0,1,1,1,0
"59",1,0,1,0,0,0,0,0,0,0,0
"60",4,1,0,0,1,0,1,0,1,0,0
"61",3,1,1,0,0,1,0,0,0,0,0
"62",7,1,1,1,1,1,0,1,0,1,0
"63",5,0,0,1,0,0,1,1,1,1,0
"64",5,1,0,1,0,1,0,0,1,1,0
"65",8,1,1,1,1,1,1,0,1,1,0
"66",4,1,1,1,0,0,0,0,0,1,0
"67",4,0,1,1,0,1,0,1,0,0,0
"68",5,1,0,1,0,1,0,1,0,1,0
"69",7,1,1,1,1,1,1,1,0,0,0
"70",3,0,0,1,1,0,0,0,1,0,0
"71",5,0,0,1,1,0,1,1,1,0,0
"72",4,1,1,0,0,0,1,0,1,0,0
"73",4,0,0,0,1,1,0,1,0,1,0
"74",4,1,0,0,0,0,0,1,1,1,0
"75",4,0,0,0,0,1,1,1,0,1,0
"76",6,1,1,0,1,0,1,0,1,1,0
"77",6,1,1,1,1,1,0,1,0,0,0
"78",6,0,1,1,0,1,1,1,0,1,0
"79",3,0,0,0,0,1,0,1,1,0,0
"80",3,0,1,1,0,0,1,0,0,0,0
"81",3,0,0,1,0,0,0,0,1,1,0
"82",6,1,1,1,0,1,1,0,1,0,0
"83",4,0,1,1,1,0,0,1,0,0,0
"84",6,1,1,1,0,1,0,1,0,1,0
"85",7,1,0,1,1,1,0,1,1,1,0
"86",5,0,1,1,1,0,1,0,0,1,0
"87",4,0,1,0,0,1,0,1,0,1,0
"88",4,0,1,0,0,1,1,0,0,1,0
"89",4,1,1,1,0,0,0,0,0,1,0
"90",5,1,0,1,1,0,0,1,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
