"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",15,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"2",16,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"3",17,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"4",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"5",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"6",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"7",15,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0
"8",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"9",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
