"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",9,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
"2",13,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0
"3",10,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
"4",9,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"5",13,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
"6",12,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0
"7",10,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
"8",9,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0
"9",8,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"10",8,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0
"11",9,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"12",6,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"13",11,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
"14",9,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
"15",9,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
"16",11,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0
"17",11,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
"18",9,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
"19",5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"20",8,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
"21",10,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0
"22",7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"23",13,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"24",12,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0
"25",9,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"26",8,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"27",13,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
"28",8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
"29",9,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
"30",9,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0
"31",8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"32",8,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
"33",10,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
"34",8,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0
"35",10,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0
"36",14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
"37",11,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0
"38",10,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"39",10,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0
"40",11,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"41",12,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
