"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",15,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
"2",13,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
"3",10,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0
"4",13,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"5",9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
"6",10,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
"7",7,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
"8",9,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
"9",10,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"10",9,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
"11",11,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
"12",6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
"13",6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"14",11,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0
"15",14,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
"16",12,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0
"17",6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"18",12,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0
"19",14,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
"20",6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"21",8,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
"22",9,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"23",9,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0
"24",9,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"25",9,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
"26",13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0
"27",10,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
"28",9,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"29",11,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"30",6,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"31",12,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0
"32",6,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"33",7,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"34",10,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0
"35",8,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
"36",12,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0
"37",12,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0
"38",10,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
"39",9,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
"40",9,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
"41",10,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
"42",11,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
"43",8,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"44",9,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
"45",12,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0
"46",7,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"47",6,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"48",9,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
"49",5,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"50",6,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
