"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,0,0,1,1,0,0,1,1,1,0
"2",4,1,0,0,0,1,1,0,0,1,0
"3",5,0,0,0,1,1,1,1,1,0,0
"4",4,1,1,0,0,0,0,1,0,1,0
"5",2,0,0,0,0,1,0,0,0,1,0
"6",5,0,1,0,0,0,1,1,1,1,0
"7",6,0,1,0,0,1,1,1,1,1,0
"8",4,0,0,1,0,1,1,0,1,0,0
"9",6,1,1,0,1,1,0,1,0,1,0
"10",4,1,0,1,0,0,1,1,0,0,0
"11",3,1,0,0,0,1,0,1,0,0,0
"12",5,0,1,0,1,0,1,0,1,1,0
"13",2,0,0,1,1,0,0,0,0,0,0
"14",3,1,0,0,1,0,0,1,0,0,0
"15",4,0,1,1,0,0,0,0,1,1,0
"16",4,1,0,0,1,0,1,0,1,0,0
"17",3,1,1,0,0,1,0,0,0,0,0
"18",4,0,0,0,0,1,1,1,1,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
