"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,1,0,0,0,1,0,1,1,0,0
"2",5,1,1,1,1,0,1,0,0,0,0
"3",6,0,0,1,1,0,1,1,1,1,0
"4",4,1,1,0,0,1,0,0,1,0,0
"5",6,1,1,1,1,1,0,0,1,0,0
"6",4,1,1,1,0,0,1,0,0,0,0
"7",3,1,0,0,1,0,0,0,0,1,0
"8",5,1,1,1,0,1,0,1,0,0,0
"9",5,1,0,1,1,0,1,0,0,1,0
"10",5,1,1,1,0,1,0,0,1,0,0
"11",3,0,1,0,1,0,0,0,0,1,0
"12",4,0,1,0,0,0,1,0,1,1,0
"13",5,1,0,0,1,1,1,0,0,1,0
"14",6,1,0,1,1,1,1,0,0,1,0
"15",4,1,0,0,0,1,0,1,0,1,0
"16",6,1,1,0,0,0,1,1,1,1,0
"17",4,1,1,1,0,1,0,0,0,0,0
"18",3,0,0,1,0,0,0,1,1,0,0
"19",6,1,1,1,1,0,1,1,0,0,0
"20",6,1,0,1,1,0,1,1,0,1,0
"21",3,1,1,0,0,0,0,0,1,0,0
"22",3,0,0,0,1,1,0,1,0,0,0
"23",3,0,1,0,0,1,0,1,0,0,0
"24",5,1,1,0,0,0,0,1,1,1,0
"25",5,0,0,1,0,0,1,1,1,1,0
"26",3,1,1,0,0,0,1,0,0,0,0
"27",6,0,0,1,0,1,1,1,1,1,0
"28",7,1,1,0,0,1,1,1,1,1,0
"29",4,0,0,0,1,1,1,0,0,1,0
"30",3,0,1,0,0,1,1,0,0,0,0
"31",3,0,0,0,1,1,0,0,0,1,0
"32",5,1,0,1,1,1,0,1,0,0,0
"33",6,0,0,1,1,1,1,1,0,1,0
"34",4,0,0,0,1,1,0,1,0,1,0
"35",4,0,1,1,1,0,0,1,0,0,0
"36",7,1,1,0,1,1,0,1,1,1,0
"37",5,1,0,1,1,1,0,0,1,0,0
"38",6,1,0,1,1,0,1,0,1,1,0
"39",3,0,0,1,0,0,1,1,0,0,0
"40",5,1,1,1,0,0,0,1,1,0,0
"41",7,0,1,1,1,1,0,1,1,1,0
"42",5,0,1,0,1,0,1,0,1,1,0
"43",4,1,1,0,0,1,0,0,1,0,0
"44",6,1,0,1,1,0,0,1,1,1,0
"45",3,0,0,1,0,1,0,0,1,0,0
"46",4,0,0,0,1,0,0,1,1,1,0
"47",6,0,1,0,1,1,1,1,1,0,0
"48",5,0,1,0,1,1,1,0,1,0,0
"49",3,0,0,0,0,0,1,0,1,1,0
"50",5,0,1,0,1,1,0,0,1,1,0
"51",5,1,0,0,0,0,1,1,1,1,0
"52",3,0,0,1,1,0,0,0,1,0,0
"53",4,0,1,0,0,0,0,1,1,1,0
"54",5,0,0,1,1,0,0,1,1,1,0
"55",4,0,0,1,0,1,0,0,1,1,0
"56",4,0,1,1,1,1,0,0,0,0,0
"57",4,0,1,1,1,1,0,0,0,0,0
"58",5,0,1,1,0,0,0,1,1,1,0
"59",5,0,0,1,1,0,0,1,1,1,0
"60",6,1,1,1,0,1,1,1,0,0,0
"61",5,1,1,1,0,0,1,0,1,0,0
"62",4,1,1,0,0,1,0,1,0,0,0
"63",8,1,1,1,1,0,1,1,1,1,0
"64",6,1,1,1,1,0,1,0,0,1,0
"65",4,1,1,0,1,0,1,0,0,0,0
"66",3,1,0,0,0,0,1,0,0,1,0
"67",4,1,1,0,0,0,1,0,0,1,0
"68",6,1,1,0,1,1,1,0,1,0,0
"69",4,1,0,1,0,0,0,1,1,0,0
"70",5,0,1,1,0,1,0,1,1,0,0
"71",4,0,0,0,1,0,1,1,1,0,0
"72",7,0,1,1,1,1,1,1,1,0,0
"73",3,0,1,1,0,0,0,1,0,0,0
"74",4,0,1,1,0,1,0,0,1,0,0
"75",6,0,1,1,0,1,1,0,1,1,0
"76",4,0,0,1,1,0,0,1,0,1,0
"77",6,0,1,0,1,1,1,1,0,1,0
"78",4,0,0,1,0,1,1,1,0,0,0
"79",8,1,1,1,1,1,1,0,1,1,0
"80",6,1,1,1,1,0,0,0,1,1,0
"81",2,0,0,1,0,0,0,0,0,1,0
"82",5,1,1,0,1,0,1,0,1,0,0
"83",4,1,0,0,1,1,0,0,0,1,0
"84",5,1,0,0,1,1,0,1,0,1,0
"85",3,1,0,1,0,1,0,0,0,0,0
"86",4,1,1,1,0,0,0,1,0,0,0
"87",5,0,1,1,1,0,1,1,0,0,0
"88",5,1,1,1,0,1,0,0,1,0,0
"89",5,0,0,1,0,1,1,1,0,1,0
"90",6,1,1,0,0,0,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,1,0,0
"92",3,0,1,0,0,1,1,0,0,0,0
"93",4,1,0,0,0,0,0,1,1,1,0
"94",7,1,1,1,0,1,1,1,0,1,0
"95",4,0,0,0,0,1,1,1,0,1,0
"96",4,1,1,0,0,1,0,1,0,0,0
"97",3,0,0,0,0,1,1,1,0,0,0
"98",7,1,1,0,1,1,1,1,1,0,0
"99",4,0,0,0,1,1,1,1,0,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
