"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",4,1,1,0,0,1,0,1,0,0,0
"2",3,0,1,0,0,1,1,0,0,0,0
"3",5,0,1,0,1,0,1,1,0,1,0
"4",6,1,0,1,1,1,0,1,0,1,0
"5",3,0,1,0,1,0,0,1,0,0,0
"6",6,1,0,1,1,1,0,1,1,0,0
"7",5,0,1,0,1,1,0,0,1,1,0
"8",5,0,0,1,1,1,0,1,0,1,0
"9",4,0,0,1,1,1,1,0,0,0,0
"10",3,1,0,1,1,0,0,0,0,0,0
"11",5,1,1,0,1,0,1,0,0,1,0
"12",5,1,1,0,1,0,1,1,0,0,0
"13",1,0,0,0,0,0,0,0,1,0,0
"14",4,0,0,1,0,0,1,1,1,0,0
"15",5,1,1,1,0,0,1,1,0,0,0
"16",4,0,1,1,0,0,1,1,0,0,0
"17",6,1,1,1,0,1,1,0,0,1,0
"18",6,1,1,0,1,0,0,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
