"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",15,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
"2",17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"3",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"4",16,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"5",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"6",15,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0
"7",15,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"8",17,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"9",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"10",15,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"11",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"12",17,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"13",14,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
"14",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"16",15,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
"17",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"18",17,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"19",16,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"20",16,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"21",16,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",16,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"23",16,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"24",16,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"25",14,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"26",16,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"27",16,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"28",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"29",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"30",17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"31",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"32",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"33",17,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"34",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"35",16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"36",15,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"37",16,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"38",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"39",16,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"40",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"41",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"42",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"43",15,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
"44",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"45",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"46",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"47",16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"48",15,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
"49",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"50",16,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
"51",17,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"52",16,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"53",14,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
"54",16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"55",17,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"56",17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"57",17,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"58",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"59",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"60",15,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"61",16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0
"62",13,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"63",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"64",16,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"65",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"66",17,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"67",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"68",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"69",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"70",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"71",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"72",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"73",15,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"74",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"75",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"76",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"77",17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"78",17,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"79",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"80",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"81",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"82",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"83",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"84",17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"85",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"86",16,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"87",15,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"88",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"89",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"90",17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
