"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",2,0,0,0,0,1,1,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0
"3",2,0,1,0,0,0,0,0,1,0,0
"4",1,0,1,0,0,0,0,0,0,0,0
"5",2,0,0,0,0,0,1,0,0,1,0
"6",1,1,0,0,0,0,0,0,0,0,0
"7",1,0,1,0,0,0,0,0,0,0,0
"8",1,0,1,0,0,0,0,0,0,0,0
"9",2,0,0,1,0,0,1,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
"12",1,0,0,0,0,0,0,0,1,0,0
"13",1,0,0,0,0,0,0,1,0,0,0
"14",2,0,0,0,1,0,1,0,0,0,0
"15",1,0,0,0,0,1,0,0,0,0,0
"16",1,0,0,0,0,0,0,1,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0
"18",2,0,0,0,1,0,1,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
