"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",4,0,0,0,0,1,0,1,1,1,0
"2",6,1,1,1,0,0,1,1,1,0,0
"3",3,0,1,0,0,1,0,0,1,0,0
"4",4,1,0,1,0,0,0,1,1,0,0
"5",7,1,1,1,1,1,0,1,0,1,0
"6",4,0,1,1,0,1,1,0,0,0,0
"7",7,1,0,1,1,1,0,1,1,1,0
"8",3,0,0,0,1,1,0,1,0,0,0
"9",6,1,1,1,0,1,0,1,0,1,0
"10",4,1,0,1,1,1,0,0,0,0,0
"11",3,0,0,0,0,0,0,1,1,1,0
"12",6,1,1,0,0,1,0,1,1,1,0
"13",6,1,0,0,1,0,1,1,1,1,0
"14",5,1,0,1,0,1,1,0,0,1,0
"15",1,0,0,0,0,0,0,1,0,0,0
"16",4,1,1,0,1,0,0,0,0,1,0
"17",4,0,1,0,1,1,0,0,0,1,0
"18",5,1,0,1,0,0,1,0,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
