"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,1,1,1,1,0,0,1,0
"2",8,1,1,1,0,1,1,1,1,1,0
"3",8,1,1,1,1,1,0,1,1,1,0
"4",8,1,1,0,1,1,1,1,1,1,0
"5",8,1,1,1,1,1,0,1,1,1,0
"6",8,1,0,1,1,1,1,1,1,1,0
"7",8,1,1,1,1,1,0,1,1,1,0
"8",8,1,1,0,1,1,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",9,1,1,1,1,1,1,1,1,1,0
"11",7,1,1,1,1,1,0,0,1,1,0
"12",9,1,1,1,1,1,1,1,1,1,0
"13",8,1,1,0,1,1,1,1,1,1,0
"14",8,1,1,1,1,1,0,1,1,1,0
"15",7,1,0,1,1,1,0,1,1,1,0
"16",7,0,1,1,1,0,1,1,1,1,0
"17",9,1,1,1,1,1,1,1,1,1,0
"18",8,1,1,1,1,1,1,0,1,1,0
"19",9,1,1,1,1,1,1,1,1,1,0
"20",7,1,1,1,1,1,0,1,0,1,0
"21",8,1,1,1,1,1,1,1,1,0,0
"22",8,0,1,1,1,1,1,1,1,1,0
"23",9,1,1,1,1,1,1,1,1,1,0
"24",9,1,1,1,1,1,1,1,1,1,0
"25",9,1,1,1,1,1,1,1,1,1,0
"26",9,1,1,1,1,1,1,1,1,1,0
"27",8,1,0,1,1,1,1,1,1,1,0
"28",8,1,1,1,1,1,0,1,1,1,0
"29",9,1,1,1,1,1,1,1,1,1,0
"30",5,1,1,0,0,1,1,0,0,1,0
"31",8,1,1,1,1,1,1,0,1,1,0
"32",8,1,1,1,0,1,1,1,1,1,0
"33",9,1,1,1,1,1,1,1,1,1,0
"34",9,1,1,1,1,1,1,1,1,1,0
"35",7,0,1,1,1,1,1,0,1,1,0
"36",8,0,1,1,1,1,1,1,1,1,0
"37",8,1,1,0,1,1,1,1,1,1,0
"38",9,1,1,1,1,1,1,1,1,1,0
"39",8,1,1,1,1,1,1,1,1,0,0
"40",9,1,1,1,1,1,1,1,1,1,0
"41",9,1,1,1,1,1,1,1,1,1,0
"42",9,1,1,1,1,1,1,1,1,1,0
"43",8,0,1,1,1,1,1,1,1,1,0
"44",8,1,1,1,1,1,1,1,0,1,0
"45",6,1,0,0,1,1,1,1,1,0,0
"46",9,1,1,1,1,1,1,1,1,1,0
"47",6,1,0,1,1,1,1,1,0,0,0
"48",9,1,1,1,1,1,1,1,1,1,0
"49",9,1,1,1,1,1,1,1,1,1,0
"50",9,1,1,1,1,1,1,1,1,1,0
"51",7,1,1,1,1,1,1,1,0,0,0
"52",7,0,1,1,0,1,1,1,1,1,0
"53",9,1,1,1,1,1,1,1,1,1,0
"54",8,1,1,1,1,0,1,1,1,1,0
"55",8,1,1,1,1,1,1,1,0,1,0
"56",9,1,1,1,1,1,1,1,1,1,0
"57",7,1,1,1,1,1,1,1,0,0,0
"58",9,1,1,1,1,1,1,1,1,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",8,1,1,1,1,0,1,1,1,1,0
"61",7,1,0,1,1,0,1,1,1,1,0
"62",8,1,0,1,1,1,1,1,1,1,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",8,1,1,1,1,1,1,0,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",8,1,0,1,1,1,1,1,1,1,0
"67",8,1,1,1,0,1,1,1,1,1,0
"68",4,1,1,0,0,0,1,0,1,0,0
"69",8,0,1,1,1,1,1,1,1,1,0
"70",8,1,1,0,1,1,1,1,1,1,0
"71",9,1,1,1,1,1,1,1,1,1,0
"72",7,1,1,1,1,1,1,0,0,1,0
"73",9,1,1,1,1,1,1,1,1,1,0
"74",7,1,0,0,1,1,1,1,1,1,0
"75",9,1,1,1,1,1,1,1,1,1,0
"76",9,1,1,1,1,1,1,1,1,1,0
"77",8,1,1,1,1,1,1,0,1,1,0
"78",7,1,1,1,0,1,1,0,1,1,0
"79",9,1,1,1,1,1,1,1,1,1,0
"80",7,1,1,0,1,1,1,1,1,0,0
"81",9,1,1,1,1,1,1,1,1,1,0
"82",8,1,1,0,1,1,1,1,1,1,0
"83",5,1,0,1,1,1,1,0,0,0,0
"84",9,1,1,1,1,1,1,1,1,1,0
"85",7,1,0,0,1,1,1,1,1,1,0
"86",8,1,1,1,1,1,1,1,0,1,0
"87",8,1,1,0,1,1,1,1,1,1,0
"88",8,1,1,1,1,1,1,1,1,0,0
"89",8,1,0,1,1,1,1,1,1,1,0
"90",8,1,1,1,1,1,1,1,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
