"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,1,1,0,1,1,0,1,0
"2",8,1,1,1,1,0,1,1,1,1,0
"3",7,1,1,1,0,1,1,1,0,1,0
"4",7,0,0,1,1,1,1,1,1,1,0
"5",8,1,1,0,1,1,1,1,1,1,0
"6",8,1,1,1,1,1,1,1,0,1,0
"7",8,1,1,0,1,1,1,1,1,1,0
"8",7,1,1,0,1,0,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",8,1,0,1,1,1,1,1,1,1,0
"11",9,1,1,1,1,1,1,1,1,1,0
"12",6,0,1,1,1,1,0,1,1,0,0
"13",9,1,1,1,1,1,1,1,1,1,0
"14",7,1,1,1,1,0,1,1,1,0,0
"15",7,1,0,1,1,1,1,1,1,0,0
"16",9,1,1,1,1,1,1,1,1,1,0
"17",9,1,1,1,1,1,1,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",7,1,1,1,0,1,0,1,1,1,0
"20",8,1,1,0,1,1,1,1,1,1,0
"21",8,1,1,1,0,1,1,1,1,1,0
"22",8,1,1,1,1,1,1,1,1,0,0
"23",9,1,1,1,1,1,1,1,1,1,0
"24",9,1,1,1,1,1,1,1,1,1,0
"25",8,1,0,1,1,1,1,1,1,1,0
"26",6,1,1,0,1,1,0,0,1,1,0
"27",9,1,1,1,1,1,1,1,1,1,0
"28",8,1,1,1,1,0,1,1,1,1,0
"29",6,1,0,0,1,0,1,1,1,1,0
"30",9,1,1,1,1,1,1,1,1,1,0
"31",8,1,1,1,1,1,0,1,1,1,0
"32",9,1,1,1,1,1,1,1,1,1,0
"33",7,1,1,1,0,1,1,0,1,1,0
"34",8,1,1,1,1,1,0,1,1,1,0
"35",9,1,1,1,1,1,1,1,1,1,0
"36",8,1,1,0,1,1,1,1,1,1,0
"37",9,1,1,1,1,1,1,1,1,1,0
"38",9,1,1,1,1,1,1,1,1,1,0
"39",9,1,1,1,1,1,1,1,1,1,0
"40",8,1,1,1,1,1,1,0,1,1,0
"41",8,1,0,1,1,1,1,1,1,1,0
"42",8,1,1,0,1,1,1,1,1,1,0
"43",9,1,1,1,1,1,1,1,1,1,0
"44",7,0,1,1,1,1,1,1,1,0,0
"45",7,1,1,1,0,1,1,1,1,0,0
"46",9,1,1,1,1,1,1,1,1,1,0
"47",9,1,1,1,1,1,1,1,1,1,0
"48",8,1,1,1,1,1,1,1,0,1,0
"49",7,0,1,1,1,1,1,0,1,1,0
"50",7,1,1,1,1,0,1,1,1,0,0
"51",9,1,1,1,1,1,1,1,1,1,0
"52",9,1,1,1,1,1,1,1,1,1,0
"53",8,0,1,1,1,1,1,1,1,1,0
"54",5,1,1,1,0,1,0,0,1,0,0
"55",8,0,1,1,1,1,1,1,1,1,0
"56",8,1,1,1,1,1,1,1,0,1,0
"57",8,1,1,1,1,1,1,1,0,1,0
"58",8,1,1,1,1,0,1,1,1,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",8,1,1,0,1,1,1,1,1,1,0
"61",9,1,1,1,1,1,1,1,1,1,0
"62",8,1,1,1,0,1,1,1,1,1,0
"63",8,1,1,1,1,1,1,0,1,1,0
"64",9,1,1,1,1,1,1,1,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",9,1,1,1,1,1,1,1,1,1,0
"67",8,1,1,1,1,1,1,0,1,1,0
"68",9,1,1,1,1,1,1,1,1,1,0
"69",7,0,1,1,1,0,1,1,1,1,0
"70",8,1,1,1,1,0,1,1,1,1,0
"71",8,1,1,1,1,0,1,1,1,1,0
"72",9,1,1,1,1,1,1,1,1,1,0
"73",8,1,1,1,1,0,1,1,1,1,0
"74",8,1,1,1,0,1,1,1,1,1,0
"75",7,0,1,1,1,1,0,1,1,1,0
"76",9,1,1,1,1,1,1,1,1,1,0
"77",9,1,1,1,1,1,1,1,1,1,0
"78",6,1,1,0,1,1,0,1,0,1,0
"79",8,0,1,1,1,1,1,1,1,1,0
"80",9,1,1,1,1,1,1,1,1,1,0
"81",9,1,1,1,1,1,1,1,1,1,0
"82",7,1,0,1,1,1,0,1,1,1,0
"83",7,1,1,1,1,1,0,0,1,1,0
"84",9,1,1,1,1,1,1,1,1,1,0
"85",8,1,1,1,1,1,1,1,0,1,0
"86",8,1,0,1,1,1,1,1,1,1,0
"87",7,0,1,1,1,1,1,0,1,1,0
"88",5,0,1,0,1,1,0,1,1,0,0
"89",9,1,1,1,1,1,1,1,1,1,0
"90",9,1,1,1,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
