"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",10,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"2",9,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
"3",12,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0
"4",8,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"5",11,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
"6",12,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"7",4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"8",9,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0
"9",10,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
"10",12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"11",11,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
"12",10,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
"13",10,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
"14",6,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
"15",10,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
"16",7,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0
"17",12,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
"18",10,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0
"19",10,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"20",10,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
"21",10,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
"22",9,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
"23",11,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
"24",6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"25",11,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0
"26",9,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0
"27",10,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0
"28",10,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
"29",8,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
"30",9,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
"31",10,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
"32",12,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0
"33",8,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"34",7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
"35",10,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
"36",10,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0
"37",10,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0
"38",8,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
"39",9,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0
"40",11,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"41",12,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
"42",11,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
"43",10,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"44",3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"45",11,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
"46",10,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
"47",10,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
"48",8,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
"49",9,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"50",9,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0
"51",6,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"52",11,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0
"53",10,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0
"54",9,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"55",8,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0
"56",13,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0
"57",7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
"58",8,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
"59",6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"60",11,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
"61",4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
