"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"2",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"3",16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
"4",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"5",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"6",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"7",14,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"8",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"9",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"10",16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"11",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"12",17,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"13",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"14",17,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",16,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"16",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"17",13,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"18",14,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"19",18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"20",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"21",17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"22",15,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"23",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"24",15,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"25",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"26",16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
"27",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"28",14,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
"29",17,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"30",15,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"31",16,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"32",15,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0
