"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",4,0,0,0,1,0,1,1,1,0,0
"2",6,1,1,0,0,1,1,1,1,0,0
"3",6,0,0,1,0,1,1,1,1,1,0
"4",6,1,1,0,0,1,1,1,0,1,0
"5",6,1,1,0,1,0,1,0,1,1,0
"6",6,1,1,1,1,1,0,1,0,0,0
"7",5,0,0,1,1,1,1,0,0,1,0
"8",8,1,0,1,1,1,1,1,1,1,0
"9",6,0,1,1,0,1,0,1,1,1,0
"10",5,0,1,0,1,0,0,1,1,1,0
"11",2,1,0,0,0,0,0,1,0,0,0
"12",4,0,0,1,0,1,1,1,0,0,0
"13",2,1,0,0,0,0,0,1,0,0,0
"14",6,1,0,1,0,1,0,1,1,1,0
"15",4,1,1,0,0,0,1,0,0,1,0
"16",4,1,1,1,0,0,0,0,1,0,0
"17",4,1,0,0,1,0,0,1,0,1,0
"18",7,1,0,1,1,1,1,1,1,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
