"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",7,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"2",11,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
"3",9,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
"4",12,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
"5",8,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
"6",11,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0
"7",12,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"8",10,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0
"9",7,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
"10",9,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0
"11",8,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
"12",13,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"13",3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"14",9,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0
"15",7,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"16",10,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
"17",8,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"18",11,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"19",9,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"20",8,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"21",8,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0
"22",6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
"23",13,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"24",11,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
"25",14,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
"26",10,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"27",8,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
"28",7,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"29",9,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0
"30",7,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
"31",14,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"32",8,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"33",10,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
"34",7,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"35",7,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"36",11,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"37",8,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
"38",4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"39",5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"40",7,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
"41",9,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0
"42",5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"43",10,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
"44",15,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"45",10,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0
"46",14,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0
"47",11,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
"48",11,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0
"49",8,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"50",7,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
"51",13,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0
"52",12,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"53",12,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0
"54",13,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0
"55",10,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
"56",11,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0
"57",8,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"58",9,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"59",9,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0
"60",10,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
"61",4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"62",12,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
"63",7,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
"64",9,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
"65",7,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
"66",8,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
"67",10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
"68",7,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"69",7,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"70",6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
"71",11,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
"72",9,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
"73",10,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0
"74",9,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0
"75",10,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
"76",11,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
"77",9,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"78",11,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0
"79",11,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
"80",10,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
"81",6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"82",7,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
"83",10,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"84",7,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
"85",12,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"86",13,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0
