"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",9,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
"2",11,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
"3",12,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0
"4",11,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
"5",10,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
"6",8,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"7",11,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"8",12,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"9",7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"10",7,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
"11",11,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
"12",10,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
"13",8,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
"14",11,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"15",11,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0
"16",8,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
"17",10,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
"18",11,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
