"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",12,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0
"2",12,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
"3",12,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
"4",11,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0
"5",7,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"6",10,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
"7",10,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0
"8",9,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"9",7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0
"10",9,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
"11",9,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
"12",10,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"13",11,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0
"14",12,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"15",7,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0
"16",13,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
"17",6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"18",9,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
"19",9,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"20",7,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"21",16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"22",9,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"23",11,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0
"24",9,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0
"25",10,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0
"26",8,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"27",7,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"28",12,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
"29",9,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
"30",9,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
"31",10,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
"32",12,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0
"33",10,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
"34",10,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"35",5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"36",8,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"37",11,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0
"38",9,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
"39",6,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"40",11,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0
"41",13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0
"42",7,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
"43",6,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
"44",9,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
"45",8,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0
"46",11,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0
