"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"5",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"8",3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"9",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11",3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"12",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"14",3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"15",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17",3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"18",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"19",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"27",3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"28",3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"29",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"30",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"31",3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"32",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"33",3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"34",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"36",4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"37",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"40",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"41",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"42",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"43",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"44",5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"45",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"47",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"49",3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"50",4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"51",2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"52",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"54",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"58",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"59",3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"62",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"66",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"73",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"80",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"81",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"84",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"88",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"89",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"90",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
