"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",9,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"2",6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"3",7,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
"4",9,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
"5",8,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0
"6",10,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0
"7",10,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
"8",11,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"9",11,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
"10",10,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"11",8,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"12",12,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0
"13",15,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"14",7,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
"15",11,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"16",10,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0
"17",12,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0
"18",13,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0
"19",11,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0
"20",6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"21",6,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
"22",8,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"23",6,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"24",9,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
"25",11,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0
"26",11,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"27",10,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
"28",11,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0
"29",12,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"30",10,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0
"31",7,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
"32",8,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"33",13,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"34",7,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"35",12,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0
"36",9,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0
"37",10,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
"38",12,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0
"39",11,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0
"40",9,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0
"41",5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"42",9,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
"43",7,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"44",11,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
"45",8,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
"46",14,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0
"47",12,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"48",14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0
"49",6,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"50",13,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0
"51",10,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"52",7,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"53",8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"54",9,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0
