"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",8,1,1,1,1,0,1,1,1,1,0
"2",7,0,0,1,1,1,1,1,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",8,1,1,1,0,1,1,1,1,1,0
"5",7,0,1,0,1,1,1,1,1,1,0
"6",8,0,1,1,1,1,1,1,1,1,0
"7",7,1,1,1,1,0,1,0,1,1,0
"8",9,1,1,1,1,1,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",7,1,1,1,0,1,1,1,0,1,0
"11",9,1,1,1,1,1,1,1,1,1,0
"12",6,0,1,0,0,1,1,1,1,1,0
"13",7,0,1,1,0,1,1,1,1,1,0
"14",9,1,1,1,1,1,1,1,1,1,0
"15",6,1,1,1,1,1,0,0,1,0,0
"16",7,1,1,0,1,0,1,1,1,1,0
"17",8,1,1,1,1,1,0,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",5,1,1,0,0,0,1,0,1,1,0
"20",8,1,1,1,0,1,1,1,1,1,0
"21",8,1,1,1,1,0,1,1,1,1,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",8,1,1,1,1,0,1,1,1,1,0
"24",6,0,1,0,1,1,0,1,1,1,0
"25",9,1,1,1,1,1,1,1,1,1,0
"26",8,1,1,0,1,1,1,1,1,1,0
"27",8,1,1,1,1,1,1,1,1,0,0
"28",8,1,1,1,0,1,1,1,1,1,0
"29",9,1,1,1,1,1,1,1,1,1,0
"30",9,1,1,1,1,1,1,1,1,1,0
"31",9,1,1,1,1,1,1,1,1,1,0
"32",8,1,1,1,1,1,1,1,1,0,0
"33",8,1,1,1,1,1,1,0,1,1,0
"34",7,1,1,1,1,0,0,1,1,1,0
"35",9,1,1,1,1,1,1,1,1,1,0
"36",7,1,1,1,0,0,1,1,1,1,0
"37",8,1,1,1,1,1,1,1,0,1,0
"38",7,1,0,0,1,1,1,1,1,1,0
"39",9,1,1,1,1,1,1,1,1,1,0
"40",8,1,1,1,1,1,0,1,1,1,0
"41",7,1,0,1,1,1,1,1,0,1,0
"42",9,1,1,1,1,1,1,1,1,1,0
"43",9,1,1,1,1,1,1,1,1,1,0
"44",9,1,1,1,1,1,1,1,1,1,0
"45",9,1,1,1,1,1,1,1,1,1,0
"46",8,1,0,1,1,1,1,1,1,1,0
"47",8,1,1,1,1,1,1,1,1,0,0
"48",8,1,1,1,1,1,1,1,1,0,0
"49",9,1,1,1,1,1,1,1,1,1,0
"50",9,1,1,1,1,1,1,1,1,1,0
"51",8,1,0,1,1,1,1,1,1,1,0
"52",8,1,1,0,1,1,1,1,1,1,0
"53",9,1,1,1,1,1,1,1,1,1,0
"54",9,1,1,1,1,1,1,1,1,1,0
"55",9,1,1,1,1,1,1,1,1,1,0
"56",8,1,1,0,1,1,1,1,1,1,0
"57",8,1,1,1,0,1,1,1,1,1,0
"58",8,1,1,1,1,1,1,1,1,0,0
"59",8,1,1,1,0,1,1,1,1,1,0
"60",9,1,1,1,1,1,1,1,1,1,0
"61",8,1,1,1,1,0,1,1,1,1,0
"62",7,1,1,1,1,1,0,1,0,1,0
"63",8,1,1,0,1,1,1,1,1,1,0
"64",9,1,1,1,1,1,1,1,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",8,1,0,1,1,1,1,1,1,1,0
"67",9,1,1,1,1,1,1,1,1,1,0
"68",9,1,1,1,1,1,1,1,1,1,0
"69",9,1,1,1,1,1,1,1,1,1,0
"70",9,1,1,1,1,1,1,1,1,1,0
"71",9,1,1,1,1,1,1,1,1,1,0
"72",6,1,0,1,1,1,1,1,0,0,0
"73",8,1,1,1,0,1,1,1,1,1,0
"74",8,1,1,1,1,1,0,1,1,1,0
"75",8,1,1,0,1,1,1,1,1,1,0
"76",9,1,1,1,1,1,1,1,1,1,0
"77",9,1,1,1,1,1,1,1,1,1,0
"78",7,1,1,1,1,1,0,0,1,1,0
"79",8,1,0,1,1,1,1,1,1,1,0
"80",9,1,1,1,1,1,1,1,1,1,0
"81",8,1,1,1,0,1,1,1,1,1,0
"82",9,1,1,1,1,1,1,1,1,1,0
"83",9,1,1,1,1,1,1,1,1,1,0
"84",8,1,1,0,1,1,1,1,1,1,0
"85",7,1,0,1,1,1,1,0,1,1,0
"86",9,1,1,1,1,1,1,1,1,1,0
"87",8,1,1,1,0,1,1,1,1,1,0
"88",9,1,1,1,1,1,1,1,1,1,0
"89",8,1,1,1,1,1,1,1,1,0,0
"90",9,1,1,1,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
