"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,0,1,1,0,0,1,0,1,1,0
"2",2,0,0,0,0,0,1,0,1,0,0
"3",2,0,0,1,0,0,0,1,0,0,0
"4",3,0,0,1,0,0,0,0,1,1,0
"5",7,1,1,1,1,1,0,0,1,1,0
"6",3,0,0,0,0,1,1,0,0,1,0
"7",4,0,0,1,0,1,0,0,1,1,0
"8",6,1,1,0,0,1,1,1,0,1,0
"9",2,0,0,1,0,0,0,0,0,1,0
"10",3,0,0,1,1,1,0,0,0,0,0
"11",7,1,1,1,1,0,1,0,1,1,0
"12",4,0,0,1,1,0,1,1,0,0,0
"13",4,0,0,0,0,1,1,1,0,1,0
"14",4,1,0,0,1,0,1,0,0,1,0
"15",8,1,1,1,1,0,1,1,1,1,0
"16",5,0,0,1,1,1,1,0,0,1,0
"17",7,0,1,1,1,1,1,0,1,1,0
"18",3,1,0,0,0,1,0,0,0,1,0
"19",7,1,0,0,1,1,1,1,1,1,0
"20",8,1,1,1,1,1,1,1,1,0,0
"21",3,1,1,0,0,0,1,0,0,0,0
"22",6,0,1,1,1,1,0,0,1,1,0
"23",4,0,0,0,1,1,0,1,0,1,0
"24",3,1,1,0,0,0,0,0,1,0,0
"25",4,0,1,0,1,1,0,0,1,0,0
"26",2,1,0,0,0,0,0,1,0,0,0
"27",3,0,1,0,0,1,1,0,0,0,0
"28",4,1,1,0,1,0,0,0,0,1,0
"29",6,1,0,1,1,1,0,0,1,1,0
"30",4,1,0,0,1,1,0,1,0,0,0
"31",5,1,0,1,0,0,1,1,0,1,0
"32",7,1,1,1,1,1,0,0,1,1,0
"33",7,1,1,0,1,1,1,0,1,1,0
"34",5,1,0,1,1,0,1,1,0,0,0
"35",2,1,1,0,0,0,0,0,0,0,0
"36",4,1,1,1,0,1,0,0,0,0,0
"37",5,0,1,1,1,1,0,1,0,0,0
"38",4,1,1,1,0,0,0,0,1,0,0
"39",4,1,0,1,1,0,0,1,0,0,0
"40",5,1,0,1,1,0,1,0,0,1,0
"41",5,1,1,1,0,0,1,0,1,0,0
"42",3,0,0,0,0,1,0,1,1,0,0
"43",5,1,1,0,0,0,1,1,1,0,0
"44",4,0,0,0,0,1,1,0,1,1,0
"45",5,0,0,0,1,1,1,1,0,1,0
"46",3,0,1,0,1,1,0,0,0,0,0
"47",3,0,1,0,0,1,0,0,0,1,0
"48",5,1,1,0,0,1,1,1,0,0,0
"49",6,0,1,0,1,1,0,1,1,1,0
"50",2,0,0,0,1,0,0,0,1,0,0
"51",2,0,0,0,1,0,1,0,0,0,0
"52",2,0,1,0,0,0,1,0,0,0,0
"53",3,0,0,1,0,0,1,1,0,0,0
"54",3,0,0,0,1,0,0,0,1,1,0
"55",5,0,0,1,1,0,1,1,0,1,0
"56",6,0,0,1,1,1,1,0,1,1,0
"57",3,0,1,1,0,1,0,0,0,0,0
"58",5,1,0,1,1,0,0,1,0,1,0
"59",3,0,0,0,0,0,1,1,0,1,0
"60",5,1,0,0,1,0,0,1,1,1,0
"61",5,1,1,1,1,0,0,0,0,1,0
"62",3,1,0,1,1,0,0,0,0,0,0
"63",6,1,1,1,1,1,0,0,0,1,0
"64",5,0,1,0,0,1,1,1,0,1,0
"65",7,0,1,1,1,0,1,1,1,1,0
"66",3,1,0,0,1,0,0,0,1,0,0
"67",6,1,0,1,0,1,0,1,1,1,0
"68",5,0,1,0,0,1,1,1,0,1,0
"69",5,0,1,1,0,0,0,1,1,1,0
"70",4,1,0,1,0,0,1,0,0,1,0
"71",4,0,0,1,0,1,1,0,1,0,0
"72",4,0,1,1,0,0,0,1,1,0,0
"73",4,0,1,1,1,0,0,0,1,0,0
"74",3,0,0,1,0,0,1,0,1,0,0
"75",6,0,0,1,1,0,1,1,1,1,0
"76",4,1,0,1,0,1,0,0,0,1,0
"77",1,0,0,0,0,1,0,0,0,0,0
"78",5,0,0,1,1,0,0,1,1,1,0
"79",6,1,1,0,0,1,1,1,0,1,0
"80",4,0,0,1,0,1,0,1,0,1,0
"81",4,1,0,0,1,1,1,0,0,0,0
"82",4,0,0,1,0,0,1,1,1,0,0
"83",4,0,0,1,0,0,0,1,1,1,0
"84",3,0,0,1,0,0,1,0,0,1,0
"85",2,1,0,1,0,0,0,0,0,0,0
"86",5,0,1,1,0,1,0,1,1,0,0
"87",8,1,1,1,1,1,0,1,1,1,0
"88",3,1,1,0,0,0,0,0,1,0,0
"89",6,1,1,0,0,0,1,1,1,1,0
"90",6,0,1,1,0,1,1,1,1,0,0
"91",3,0,0,0,1,0,0,1,0,1,0
"92",5,0,1,1,0,1,0,0,1,1,0
"93",5,0,1,0,0,1,1,0,1,1,0
"94",4,0,0,1,0,1,1,1,0,0,0
"95",2,0,0,0,0,0,0,0,1,1,0
"96",7,1,1,1,1,0,0,1,1,1,0
"97",5,1,0,1,0,1,1,0,0,1,0
"98",6,0,0,1,1,1,1,0,1,1,0
"99",6,0,0,0,1,1,1,1,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
