"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",11,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"2",10,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0
"3",14,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0
"4",10,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
"5",8,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
"6",8,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"7",9,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
"8",14,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0
"9",11,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0
"10",11,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0
"11",13,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0
"12",7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
"13",7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"14",8,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0
"15",12,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0
"16",12,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
"17",13,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0
"18",8,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
"19",9,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0
"20",11,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
"21",7,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
"22",8,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
"23",10,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
"24",8,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"25",6,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"26",6,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"27",11,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0
"28",8,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
"29",5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"30",9,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0
"31",11,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
"32",8,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"33",11,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
"34",7,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"35",9,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
"36",11,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"37",10,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
"38",10,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"39",9,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
"40",9,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"41",8,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
"42",10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0
"43",12,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"44",10,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
"45",8,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"46",9,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
"47",12,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
"48",9,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
"49",7,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0
"50",9,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0
"51",12,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0
"52",9,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
"53",13,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
"54",5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"55",10,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0
"56",8,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"57",5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"58",11,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0
"59",9,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"60",10,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0
"61",10,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0
"62",9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
"63",10,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
"64",11,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
"65",10,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"66",10,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
"67",11,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0
"68",8,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
"69",9,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"70",8,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"71",9,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0
"72",11,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0
"73",10,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0
"74",8,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"75",11,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0
"76",8,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"77",10,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
"78",11,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
"79",10,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
"80",9,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0
"81",11,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
"82",11,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0
"83",9,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
"84",8,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
"85",9,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
"86",7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
"87",10,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
"88",9,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
"89",10,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0
"90",8,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
