"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,0,1,1,0,1,0,1,0,1,0
"2",5,1,0,0,0,1,1,1,0,1,0
"3",4,0,0,1,0,1,1,0,0,1,0
"4",3,1,0,0,0,0,0,1,0,1,0
"5",4,0,0,1,1,1,0,0,1,0,0
"6",4,0,1,1,1,0,0,1,0,0,0
"7",5,0,1,1,0,0,1,0,1,1,0
"8",5,0,1,0,1,1,0,0,1,1,0
"9",6,1,1,0,1,0,1,1,0,1,0
"10",3,0,1,0,1,0,0,0,1,0,0
"11",6,1,0,1,1,0,1,1,1,0,0
"12",3,0,1,0,0,1,1,0,0,0,0
"13",4,0,0,0,1,0,1,1,0,1,0
"14",3,0,0,0,0,1,1,0,0,1,0
"15",3,1,0,0,0,1,0,1,0,0,0
"16",7,1,1,1,1,1,0,1,1,0,0
"17",8,0,1,1,1,1,1,1,1,1,0
"18",6,1,1,0,1,1,1,0,1,0,0
"19",3,0,0,0,0,0,1,1,0,1,0
"20",3,0,0,0,0,0,1,1,1,0,0
"21",6,1,1,0,0,1,1,1,1,0,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",6,0,1,1,0,1,0,1,1,1,0
"24",5,0,1,0,0,1,1,0,1,1,0
"25",3,1,1,0,0,0,0,0,0,1,0
"26",3,1,0,1,0,0,0,0,0,1,0
"27",5,1,0,0,0,1,1,1,1,0,0
"28",5,1,1,0,1,1,0,0,1,0,0
"29",5,0,1,0,0,1,1,1,0,1,0
"30",5,1,1,0,0,1,0,1,1,0,0
"31",5,1,1,0,1,1,0,1,0,0,0
"32",6,0,1,1,0,1,1,1,0,1,0
"33",4,1,0,0,1,1,0,0,0,1,0
"34",7,1,0,1,1,0,1,1,1,1,0
"35",5,1,1,1,0,1,0,0,1,0,0
"36",9,1,1,1,1,1,1,1,1,1,0
"37",6,1,1,1,0,0,1,1,0,1,0
"38",5,1,0,1,1,0,1,0,1,0,0
"39",4,1,0,0,1,0,1,0,0,1,0
"40",3,1,0,1,0,0,1,0,0,0,0
"41",5,0,1,1,0,1,0,1,0,1,0
"42",6,1,0,1,0,1,1,1,1,0,0
"43",3,0,0,0,0,0,1,0,1,1,0
"44",6,1,0,1,1,1,1,1,0,0,0
"45",3,1,0,1,0,1,0,0,0,0,0
"46",6,1,1,1,0,1,1,0,1,0,0
"47",6,1,1,0,1,0,0,1,1,1,0
"48",7,1,1,1,1,0,1,0,1,1,0
"49",3,0,0,1,1,0,0,0,1,0,0
"50",5,1,1,1,1,0,0,0,1,0,0
"51",5,0,1,0,1,0,0,1,1,1,0
"52",6,1,1,1,1,0,1,0,1,0,0
"53",4,0,1,1,0,0,1,0,1,0,0
"54",2,0,0,0,1,0,0,1,0,0,0
"55",4,0,0,1,0,1,0,1,0,1,0
"56",4,1,1,0,1,1,0,0,0,0,0
"57",7,1,1,1,1,1,1,1,0,0,0
"58",5,0,1,1,0,0,1,1,0,1,0
"59",5,0,1,1,0,0,1,1,1,0,0
"60",5,1,0,1,0,1,0,1,0,1,0
"61",6,1,0,0,1,1,1,0,1,1,0
"62",6,1,0,1,1,0,0,1,1,1,0
"63",6,1,1,1,0,0,1,1,0,1,0
"64",7,1,1,1,0,1,1,1,1,0,0
"65",5,0,1,1,1,0,1,1,0,0,0
"66",5,0,1,1,0,1,1,1,0,0,0
"67",3,0,0,1,1,0,0,0,0,1,0
"68",3,0,0,0,0,1,0,0,1,1,0
"69",2,0,0,1,0,0,0,0,0,1,0
"70",3,1,0,0,0,1,0,0,0,1,0
"71",1,0,0,0,0,1,0,0,0,0,0
"72",4,1,1,1,0,1,0,0,0,0,0
"73",2,0,1,0,0,0,0,1,0,0,0
"74",5,1,1,1,0,1,1,0,0,0,0
"75",5,1,1,0,1,1,0,0,1,0,0
"76",5,0,1,1,1,0,0,0,1,1,0
"77",6,1,0,1,1,1,0,1,0,1,0
"78",4,0,1,0,1,1,0,0,0,1,0
"79",4,0,1,0,1,0,1,0,0,1,0
"80",6,1,1,1,1,0,0,1,0,1,0
"81",4,0,0,1,0,1,0,1,0,1,0
"82",5,1,0,1,1,0,0,1,0,1,0
"83",5,0,1,1,1,1,0,1,0,0,0
"84",5,1,1,0,1,0,0,1,0,1,0
"85",4,1,0,1,1,0,0,1,0,0,0
"86",5,1,0,1,0,1,1,0,1,0,0
"87",5,1,0,0,0,1,1,1,0,1,0
"88",3,0,1,1,0,1,0,0,0,0,0
"89",5,0,1,1,0,1,1,1,0,0,0
"90",2,0,0,1,0,0,0,1,0,0,0
"91",5,0,0,1,1,1,0,0,1,1,0
"92",3,0,0,0,1,0,0,1,0,1,0
"93",4,0,1,1,1,0,0,0,1,0,0
"94",5,0,1,0,1,1,0,0,1,1,0
"95",4,1,0,1,0,1,1,0,0,0,0
"96",6,1,0,1,1,1,1,0,0,1,0
"97",6,0,0,1,1,1,1,0,1,1,0
"98",5,1,1,1,1,0,1,0,0,0,0
"99",5,0,0,1,1,1,0,0,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
