"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",6,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"2",3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"5",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6",3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7",5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"8",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15",5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"16",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"17",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18",5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"20",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"23",4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"24",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"29",3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"30",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"31",3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"34",3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"35",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"37",4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"38",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"41",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"42",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"43",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"44",5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"47",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"48",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"49",3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"50",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"53",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"55",3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"57",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"58",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"59",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"62",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"63",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"64",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"65",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"67",3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"70",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"71",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"72",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"75",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"76",2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"77",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"82",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"83",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"84",3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"87",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"88",4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"89",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"90",3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
